TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.top_Multiplier.Multiplier.Designware_MODE,TOP.top_Multiplier.Multiplier.MultP.BoothType,TOP.top_Multiplier.Multiplier.MultP.Designware_MODE,TOP.top_Multiplier.Multiplier.MultP.TreeType,TOP.top_Multiplier.Multiplier.PartialProductSum.AdderType,TOP.top_Multiplier.Multiplier.UseInc,TOP.top_Multiplier.Multiplier.Width,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
4 , 0.155172413793103 , 28 , OFF , 1 , OFF , Wallace , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 696 , Multiplier_unq1 , Multiplier , 435 , 33 , 30 , 696 , 0 , 696 , 0 , 694 , 0 , 0 , 2.59 , 0 , 3.36354194480395 , 0.9 , 468 , svt , 0.001379 , 2.59 , 0.6411492 , 0.0583364 , 0.001322647183 , 2.05 , 0.5510808 , 0.0630675 , 0.001379 , 2.59 , 0.6411492 , 0.0583364 , 0.001379 , 2.56 , 0.6364533 , 0.0577405 , 
4 , 0.155172413793103 , 28 , OFF , 1 , OFF , Wallace , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 707 , Multiplier_unq1 , Multiplier , 380 , 35 , 30 , 702 , 0 , 707 , 0 , 702 , 0 , 0 , 2.97 , 0 , 20 , 0.9 , 415 , svt , 0.001385 , 2.97 , 0.6421254 , 0.0571858 , 0.001311886783 , 2.19 , 0.5401544 , 0.0608272 , 0.001385 , 2.97 , 0.6421254 , 0.0571858 , 0.001385 , 2.88 , 0.6389252 , 0.0568544 , 
4 , 0.155172413793103 , 28 , OFF , 1 , OFF , Wallace , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 696 , Multiplier_unq1 , Multiplier , 435 , 33 , 30 , 696 , 0 , 696 , 0 , 694 , 0 , 0 , 3.36 , 1 , 3.36354194480395 , 0.9 , 468 , svt , 0.001379 , 3.36 , 0.5198102 , 0.0433917 , 0.001322647183 , 2.69 , 0.4472509 , 0.0468714 , 0.001379 , 3.36 , 0.5198102 , 0.0433917 , 0.001379 , 3.36 , 0.5159054 , 0.0429519 , 
4 , 0.155172413793103 , 28 , OFF , 1 , OFF , Wallace , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 707 , Multiplier_unq1 , Multiplier , 380 , 35 , 30 , 702 , 0 , 707 , 0 , 702 , 0 , 0 , 3.88 , 1 , 20 , 0.9 , 415 , svt , 0.001385 , 3.88 , 0.520582 , 0.0425432 , 0.001311886783 , 2.87 , 0.4383777 , 0.04522 , 0.001385 , 3.88 , 0.520582 , 0.0425432 , 0.001385 , 3.76 , 0.5178089 , 0.0422981 , 
4 , 0.155172413793103 , 28 , OFF , 1 , OFF , Wallace , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 707 , Multiplier_unq1 , Multiplier , 380 , 35 , 30 , 702 , 0 , 707 , 0 , 702 , 0 , 0 , 5.55 , 0 , 20 , 0.9 , 415 , svt , 0.001385 , 5.55 , 0.4138626 , 0.0311818 , 0.001311886783 , 4.14 , 0.3490932 , 0.0331186 , 0.001385 , 5.55 , 0.4138626 , 0.0311818 , 0.001385 , 5.39 , 0.4115672 , 0.0310035 , 
5 , 0.189655172413793 , 28 , OFF , 1 , OFF , Wallace , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1988 , Multiplier_unq1 , Multiplier , 1427 , 34 , 30 , 2006 , 0 , 1988 , 0 , 2037 , 0 , 0 , 0.77 , 0 , 0.98 , 0.9 , 1461 , svt , 0.002811 , 0.77 , 1.2471 , 0.1341692 , 0.003007796449 , 0.65 , 1.1759 , 0.1755384 , 0.002811 , 0.77 , 1.2471 , 0.1341692 , 0.002858 , 0.78 , 1.2448 , 0.1354922 , 
5 , 0.189655172413793 , 28 , OFF , 1 , OFF , Wallace , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 892 , Multiplier_unq1 , Multiplier , 388 , 35 , 30 , 891 , 0 , 892 , 0 , 883 , 0 , 0 , 1.49 , 0 , 20 , 0.9 , 423 , svt , 0.00153 , 1.49 , 0.7047302 , 0.0566125 , 0.00144930239 , 1.05 , 0.6196314 , 0.0674695 , 0.00153 , 1.49 , 0.7047302 , 0.0566125 , 0.001525 , 1.65 , 0.705986 , 0.0566494 , 
5 , 0.189655172413793 , 28 , OFF , 1 , OFF , Wallace , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 892 , Multiplier_unq1 , Multiplier , 388 , 35 , 30 , 891 , 0 , 892 , 0 , 883 , 0 , 0 , 1.95 , 1 , 20 , 0.9 , 423 , svt , 0.00153 , 1.95 , 0.5711084 , 0.0421609 , 0.00144930239 , 1.38 , 0.502738 , 0.0501585 , 0.00153 , 1.95 , 0.5711084 , 0.0421609 , 0.001525 , 2.15 , 0.5721569 , 0.0421876 , 
5 , 0.189655172413793 , 28 , OFF , 1 , OFF , Wallace , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 892 , Multiplier_unq1 , Multiplier , 388 , 35 , 30 , 891 , 0 , 892 , 0 , 883 , 0 , 0 , 2.78 , 0 , 20 , 0.9 , 423 , svt , 0.00153 , 2.78 , 0.4536711 , 0.0309399 , 0.00144930239 , 1.99 , 0.4000497 , 0.0367405 , 0.00153 , 2.78 , 0.4536711 , 0.0309399 , 0.001525 , 3.08 , 0.4545207 , 0.0309588 , 
6 , 0.224137931034483 , 28 , OFF , 1 , OFF , ZM , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1570 , Multiplier_unq1 , Multiplier , 1280 , 40 , 30 , 1568 , 0 , 1570 , 0 , 1577 , 0 , 0 , 0.85 , 0 , 1.1 , 0.9 , 1320 , svt , 0.002177 , 0.85 , 0.9625255 , 0.0903338 , 0.002336418045 , 0.72 , 0.9036911 , 0.1259821 , 0.002177 , 0.85 , 0.9625255 , 0.0903338 , 0.00213 , 0.86 , 0.9278394 , 0.0896088 , 
7 , 0.258620689655172 , 28 , OFF , 1 , OFF , ZM , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 802 , Multiplier_unq1 , Multiplier , 1151 , 38 , 30 , 802 , 0 , 802 , 0 , 803 , 0 , 0 , 1.74 , 0 , 2.28 , 0.9 , 1189 , svt , 0.001478 , 1.74 , 0.6946808 , 0.063091 , 0.001400263182 , 1.35 , 0.6280653 , 0.0742924 , 0.001478 , 1.74 , 0.6946808 , 0.063091 , 0.001478 , 1.72 , 0.7015264 , 0.0636647 , 
7 , 0.258620689655172 , 28 , OFF , 1 , OFF , ZM , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 802 , Multiplier_unq1 , Multiplier , 1151 , 38 , 30 , 802 , 0 , 802 , 0 , 803 , 0 , 0 , 2.26 , 1 , 2.28 , 0.9 , 1189 , svt , 0.001478 , 2.26 , 0.5632737 , 0.046959 , 0.001400263182 , 1.75 , 0.5096622 , 0.0552159 , 0.001478 , 2.26 , 0.5632737 , 0.046959 , 0.001478 , 2.25 , 0.5688357 , 0.0473835 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 926 , Multiplier_unq1 , Multiplier , 374 , 35 , 30 , 925 , 0 , 926 , 0 , 875 , 0 , 0 , 1.81 , 0 , 2.42793050076331 , 0.9 , 409 , svt , 0.001437 , 1.81 , 0.6744194 , 0.0396505 , 0.001357927207 , 1.37 , 0.6196437 , 0.0560282 , 0.001437 , 1.81 , 0.6744194 , 0.0396505 , 0.001407 , 1.84 , 0.6746158 , 0.0398654 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 929 , Multiplier_unq1 , Multiplier , 460 , 35 , 30 , 929 , 0 , 929 , 0 , 877 , 0 , 0 , 1.82 , 0 , 2.40397031288935 , 0.9 , 495 , svt , 0.001437 , 1.82 , 0.6716285 , 0.0395797 , 0.001359338408 , 1.36 , 0.6177699 , 0.0556998 , 0.001437 , 1.82 , 0.6716285 , 0.0395797 , 0.001407 , 1.83 , 0.675198 , 0.0399379 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 934 , Multiplier_unq1 , Multiplier , 511 , 36 , 30 , 929 , 0 , 934 , 0 , 880 , 0 , 0 , 1.82 , 0 , 2.40794719385556 , 0.9 , 547 , svt , 0.001437 , 1.82 , 0.6727398 , 0.0396599 , 0.001359338408 , 1.36 , 0.6177699 , 0.0556998 , 0.001437 , 1.82 , 0.6727398 , 0.0396599 , 0.001407 , 1.82 , 0.679852 , 0.0401675 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 929 , Multiplier_unq1 , Multiplier , 1218 , 35 , 30 , 929 , 0 , 929 , 0 , 882 , 0 , 0 , 1.83 , 0 , 2.4 , 0.9 , 1253 , svt , 0.001437 , 1.83 , 0.6735079 , 0.0395074 , 0.001359338408 , 1.36 , 0.6177699 , 0.0556998 , 0.001437 , 1.83 , 0.6735079 , 0.0395074 , 0.001407 , 1.82 , 0.6818102 , 0.0404901 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 926 , Multiplier_unq1 , Multiplier , 364 , 35 , 30 , 925 , 0 , 926 , 0 , 875 , 0 , 0 , 1.83 , 0 , 2.41193065376416 , 0.9 , 399 , svt , 0.001437 , 1.83 , 0.673924 , 0.0396367 , 0.001357927207 , 1.37 , 0.6196437 , 0.0560282 , 0.001437 , 1.83 , 0.673924 , 0.0396367 , 0.001407 , 1.83 , 0.6733702 , 0.0399607 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 926 , Multiplier_unq1 , Multiplier , 357 , 33 , 30 , 925 , 0 , 926 , 0 , 877 , 0 , 0 , 1.83 , 0 , 2.43597018174556 , 0.9 , 390 , svt , 0.001437 , 1.83 , 0.674153 , 0.0396516 , 0.001357927207 , 1.37 , 0.6196437 , 0.0560282 , 0.001437 , 1.83 , 0.674153 , 0.0396516 , 0.001407 , 1.85 , 0.6784743 , 0.0399161 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 926 , Multiplier_unq1 , Multiplier , 444 , 33 , 30 , 925 , 0 , 926 , 0 , 880 , 0 , 0 , 1.83 , 0 , 2.43194701899733 , 0.9 , 477 , svt , 0.001437 , 1.83 , 0.6755732 , 0.0396505 , 0.001357927207 , 1.37 , 0.6196437 , 0.0560282 , 0.001437 , 1.83 , 0.6755732 , 0.0396505 , 0.001407 , 1.84 , 0.6764308 , 0.0399575 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 926 , Multiplier_unq1 , Multiplier , 371 , 34 , 30 , 925 , 0 , 926 , 0 , 876 , 0 , 0 , 1.83 , 0 , 2.42392061606967 , 0.9 , 405 , svt , 0.001437 , 1.83 , 0.676249 , 0.0396654 , 0.001357927207 , 1.37 , 0.6196437 , 0.0560282 , 0.001437 , 1.83 , 0.676249 , 0.0396654 , 0.001407 , 1.84 , 0.6745627 , 0.0397558 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 926 , Multiplier_unq1 , Multiplier , 362 , 36 , 30 , 925 , 0 , 926 , 0 , 875 , 0 , 0 , 1.84 , 0 , 2.41592070349869 , 0.9 , 398 , svt , 0.001437 , 1.84 , 0.6754323 , 0.0396505 , 0.001357927207 , 1.37 , 0.6196437 , 0.0560282 , 0.001437 , 1.84 , 0.6754323 , 0.0396505 , 0.001407 , 1.84 , 0.673573 , 0.0398751 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 926 , Multiplier_unq1 , Multiplier , 452 , 35 , 30 , 925 , 0 , 926 , 0 , 878 , 0 , 0 , 1.84 , 0 , 2.41991735396067 , 0.9 , 487 , svt , 0.001437 , 1.84 , 0.6755888 , 0.0396505 , 0.001357927207 , 1.37 , 0.6196437 , 0.0560282 , 0.001437 , 1.84 , 0.6755888 , 0.0396505 , 0.001407 , 1.83 , 0.6779741 , 0.0401067 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 813 , Multiplier_unq1 , Multiplier , 456 , 37 , 30 , 813 , 0 , 813 , 0 , 780 , 0 , 0 , 1.87 , 0 , 40 , 0.9 , 493 , svt , 0.001392 , 1.87 , 0.7291534 , 0.0490374 , 0.001318237196 , 1.22 , 0.6919965 , 0.0694057 , 0.001392 , 1.87 , 0.7291534 , 0.0490374 , 0.00137 , 1.97 , 0.7414118 , 0.0488383 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 926 , Multiplier_unq1 , Multiplier , 374 , 35 , 30 , 925 , 0 , 926 , 0 , 875 , 0 , 0 , 2.37 , 1 , 2.42793050076331 , 0.9 , 409 , svt , 0.001437 , 2.37 , 0.5464939 , 0.0296007 , 0.001357927207 , 1.81 , 0.5022875 , 0.0416922 , 0.001437 , 2.37 , 0.5464939 , 0.0296007 , 0.001407 , 2.42 , 0.5465317 , 0.0297559 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 934 , Multiplier_unq1 , Multiplier , 511 , 36 , 30 , 929 , 0 , 934 , 0 , 880 , 0 , 0 , 2.38 , 1 , 2.40794719385556 , 0.9 , 547 , svt , 0.001437 , 2.38 , 0.5451437 , 0.0296063 , 0.001359338408 , 1.78 , 0.5007881 , 0.041449 , 0.001437 , 2.38 , 0.5451437 , 0.0296063 , 0.001407 , 2.39 , 0.5506746 , 0.0299769 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 929 , Multiplier_unq1 , Multiplier , 460 , 35 , 30 , 929 , 0 , 929 , 0 , 877 , 0 , 0 , 2.39 , 1 , 2.40397031288935 , 0.9 , 495 , svt , 0.001437 , 2.39 , 0.5442405 , 0.0295474 , 0.001359338408 , 1.78 , 0.5007881 , 0.041449 , 0.001437 , 2.39 , 0.5442405 , 0.0295474 , 0.001407 , 2.40 , 0.5469568 , 0.0298064 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 926 , Multiplier_unq1 , Multiplier , 364 , 35 , 30 , 925 , 0 , 926 , 0 , 875 , 0 , 0 , 2.39 , 1 , 2.41193065376416 , 0.9 , 399 , svt , 0.001437 , 2.39 , 0.5460837 , 0.0295906 , 0.001357927207 , 1.81 , 0.5022875 , 0.0416922 , 0.001437 , 2.39 , 0.5460837 , 0.0295906 , 0.001407 , 2.40 , 0.5455172 , 0.0298256 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 926 , Multiplier_unq1 , Multiplier , 357 , 33 , 30 , 925 , 0 , 926 , 0 , 877 , 0 , 0 , 2.39 , 1 , 2.43597018174556 , 0.9 , 390 , svt , 0.001437 , 2.39 , 0.5462736 , 0.0296017 , 0.001357927207 , 1.81 , 0.5022875 , 0.0416922 , 0.001437 , 2.39 , 0.5462736 , 0.0296017 , 0.001407 , 2.42 , 0.5496758 , 0.029789 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 926 , Multiplier_unq1 , Multiplier , 444 , 33 , 30 , 925 , 0 , 926 , 0 , 880 , 0 , 0 , 2.40 , 1 , 2.43194701899733 , 0.9 , 477 , svt , 0.001437 , 2.40 , 0.5474237 , 0.0296007 , 0.001357927207 , 1.81 , 0.5022875 , 0.0416922 , 0.001437 , 2.40 , 0.5474237 , 0.0296007 , 0.001407 , 2.42 , 0.5479973 , 0.029824 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 926 , Multiplier_unq1 , Multiplier , 371 , 34 , 30 , 925 , 0 , 926 , 0 , 876 , 0 , 0 , 2.40 , 1 , 2.42392061606967 , 0.9 , 405 , svt , 0.001437 , 2.40 , 0.5479672 , 0.0296118 , 0.001357927207 , 1.81 , 0.5022875 , 0.0416922 , 0.001437 , 2.40 , 0.5479672 , 0.0296118 , 0.001407 , 2.41 , 0.5464698 , 0.0296735 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 926 , Multiplier_unq1 , Multiplier , 362 , 36 , 30 , 925 , 0 , 926 , 0 , 875 , 0 , 0 , 2.41 , 1 , 2.41592070349869 , 0.9 , 398 , svt , 0.001437 , 2.41 , 0.5473077 , 0.0296007 , 0.001357927207 , 1.81 , 0.5022875 , 0.0416922 , 0.001437 , 2.41 , 0.5473077 , 0.0296007 , 0.001407 , 2.41 , 0.545654 , 0.0297626 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 926 , Multiplier_unq1 , Multiplier , 452 , 35 , 30 , 925 , 0 , 926 , 0 , 878 , 0 , 0 , 2.41 , 1 , 2.41991735396067 , 0.9 , 487 , svt , 0.001437 , 2.41 , 0.5474349 , 0.0296007 , 0.001357927207 , 1.81 , 0.5022875 , 0.0416922 , 0.001437 , 2.41 , 0.5474349 , 0.0296007 , 0.001407 , 2.39 , 0.5492643 , 0.0299337 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 813 , Multiplier_unq1 , Multiplier , 456 , 37 , 30 , 813 , 0 , 813 , 0 , 780 , 0 , 0 , 2.44 , 1 , 40 , 0.9 , 493 , svt , 0.001392 , 2.44 , 0.5909839 , 0.0365568 , 0.001318237196 , 1.60 , 0.5611108 , 0.0515901 , 0.001392 , 2.44 , 0.5909839 , 0.0365568 , 0.00137 , 2.58 , 0.6008275 , 0.036407 , 
8 , 0.293103448275862 , 28 , OFF , 2 , OFF , Array , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 813 , Multiplier_unq1 , Multiplier , 456 , 37 , 30 , 813 , 0 , 813 , 0 , 780 , 0 , 0 , 3.50 , 0 , 40 , 0.9 , 493 , svt , 0.001392 , 3.50 , 0.4694749 , 0.0268557 , 0.001318237196 , 2.28 , 0.4462606 , 0.0377804 , 0.001392 , 3.50 , 0.4694749 , 0.0268557 , 0.00137 , 3.70 , 0.4772158 , 0.0267445 , 
9 , 0.327586206896552 , 28 , OFF , 2 , OFF , OS1 , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 677 , Multiplier_unq1 , Multiplier , 361 , 35 , 30 , 675 , 0 , 677 , 0 , 641 , 0 , 0 , 2.94 , 0 , 20 , 0.9 , 396 , svt , 0.001274 , 2.94 , 0.6330788 , 0.0439402 , 0.001204459196 , 2.24 , 0.5297643 , 0.0549614 , 0.001274 , 2.94 , 0.6330788 , 0.0439402 , 0.001252 , 2.98 , 0.6327852 , 0.0435643 , 
10 , 0.362068965517241 , 28 , OFF , 2 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 812 , Multiplier_unq1 , Multiplier , 387 , 34 , 30 , 812 , 0 , 812 , 0 , 782 , 0 , 0 , 1.34 , 0 , 1.75816034662504 , 0.9 , 421 , svt , 0.001392 , 1.34 , 0.6922141 , 0.0493578 , 0.001321059596 , 1.01 , 0.6600165 , 0.0694205 , 0.001392 , 1.34 , 0.6922141 , 0.0493578 , 0.001378 , 1.36 , 0.6920571 , 0.0493907 , 
10 , 0.362068965517241 , 28 , OFF , 2 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 815 , Multiplier_unq1 , Multiplier , 464 , 35 , 30 , 814 , 0 , 815 , 0 , 780 , 0 , 0 , 1.57 , 0 , 40 , 0.9 , 499 , svt , 0.001392 , 1.57 , 0.7072527 , 0.0490267 , 0.001321588796 , 1.01 , 0.6606113 , 0.0694811 , 0.001392 , 1.57 , 0.7072527 , 0.0490267 , 0.001378 , 1.68 , 0.7087708 , 0.0487707 , 
10 , 0.362068965517241 , 28 , OFF , 2 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 812 , Multiplier_unq1 , Multiplier , 387 , 34 , 30 , 812 , 0 , 812 , 0 , 782 , 0 , 0 , 1.76 , 1 , 1.75816034662504 , 0.9 , 421 , svt , 0.001392 , 1.76 , 0.5610733 , 0.0367959 , 0.001321059596 , 1.31 , 0.5351681 , 0.051602 , 0.001392 , 1.76 , 0.5610733 , 0.0367959 , 0.001378 , 1.76 , 0.5609634 , 0.0368178 , 
10 , 0.362068965517241 , 28 , OFF , 2 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 815 , Multiplier_unq1 , Multiplier , 464 , 35 , 30 , 814 , 0 , 815 , 0 , 780 , 0 , 0 , 2.04 , 1 , 40 , 0.9 , 499 , svt , 0.001392 , 2.04 , 0.5732165 , 0.0365517 , 0.001321588796 , 1.31 , 0.5356495 , 0.0516468 , 0.001392 , 2.04 , 0.5732165 , 0.0365517 , 0.001378 , 2.18 , 0.5742786 , 0.0363601 , 
10 , 0.362068965517241 , 28 , OFF , 2 , OFF , OS1 , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 815 , Multiplier_unq1 , Multiplier , 464 , 35 , 30 , 814 , 0 , 815 , 0 , 780 , 0 , 0 , 2.90 , 0 , 40 , 0.9 , 499 , svt , 0.001392 , 2.90 , 0.4552197 , 0.0268544 , 0.001321588796 , 1.87 , 0.4259385 , 0.0378227 , 0.001392 , 2.90 , 0.4552197 , 0.0268544 , 0.001378 , 3.11 , 0.4559755 , 0.0267129 , 
12 , 0.431034482758621 , 28 , OFF , 2 , OFF , Wallace , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1313 , Multiplier_unq1 , Multiplier , 467 , 34 , 30 , 1299 , 0 , 1313 , 0 , 1283 , 0 , 0 , 0.83 , 0 , 1.05246210531006 , 0.9 , 501 , svt , 0.001825 , 0.83 , 0.9168961 , 0.0725921 , 0.001970564438 , 0.65 , 0.8840609 , 0.1017243 , 0.001825 , 0.83 , 0.9168961 , 0.0725921 , 0.001825 , 0.82 , 0.8951099 , 0.0719007 , 
12 , 0.431034482758621 , 28 , OFF , 2 , OFF , Wallace , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 809 , Multiplier_unq1 , Multiplier , 363 , 34 , 30 , 809 , 0 , 809 , 0 , 785 , 0 , 0 , 1.24 , 0 , 1.61468875089459 , 0.9 , 397 , svt , 0.001392 , 1.24 , 0.711355 , 0.0508002 , 0.001320353995 , 0.92 , 0.6606871 , 0.0695383 , 0.001392 , 1.24 , 0.711355 , 0.0508002 , 0.001378 , 1.24 , 0.7109266 , 0.0511159 , 
12 , 0.431034482758621 , 28 , OFF , 2 , OFF , Wallace , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 883 , Multiplier_unq1 , Multiplier , 397 , 35 , 30 , 883 , 0 , 883 , 0 , 835 , 0 , 0 , 1.53 , 0 , 20 , 0.9 , 432 , svt , 0.001422 , 1.53 , 0.6958882 , 0.0435734 , 0.001346284803 , 1.03 , 0.6250353 , 0.0601356 , 0.001422 , 1.53 , 0.6958882 , 0.0435734 , 0.001392 , 1.77 , 0.6943639 , 0.0432446 , 
12 , 0.431034482758621 , 28 , OFF , 2 , OFF , Wallace , Sklansky , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 809 , Multiplier_unq1 , Multiplier , 363 , 34 , 30 , 809 , 0 , 809 , 0 , 785 , 0 , 0 , 1.61 , 1 , 1.61468875089459 , 0.9 , 397 , svt , 0.001392 , 1.61 , 0.5766198 , 0.0378606 , 0.001320353995 , 1.21 , 0.5357524 , 0.051694 , 0.001392 , 1.61 , 0.5766198 , 0.0378606 , 0.001378 , 1.61 , 0.5763616 , 0.0380939 , 
13 , 0.46551724137931 , 28 , OFF , 2 , OFF , ZM , DesignWare , NO , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 589 , Multiplier_unq1 , Multiplier , 579 , 35 , 30 , 589 , 0 , 589 , 0 , 557 , 0 , 0 , 2.54 , 0 , 1000.01 , 0.9 , 614 , svt , 0.001237 , 2.54 , 0.6711666 , 0.0509219 , 0.001174118387 , 1.87 , 0.5696825 , 0.0620033 , 0.001237 , 2.54 , 0.6711666 , 0.0509219 , 0.001222 , 2.60 , 0.6498173 , 0.0507243 , 
