TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.top_Multiplier.Multiplier.Designware_MODE,TOP.top_Multiplier.Multiplier.MultP.BoothType,TOP.top_Multiplier.Multiplier.MultP.Designware_MODE,TOP.top_Multiplier.Multiplier.MultP.TreeType,TOP.top_Multiplier.Multiplier.PartialProductSum.AdderType,TOP.top_Multiplier.Multiplier.UseInc,TOP.top_Multiplier.Multiplier.Width,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
19 , 0.65 , 29 , OFF , 3 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52496 , Multiplier_unq1 , Multiplier , 7847 , 79 , 30 , 51969 , 0 , 52496 , 0 , 36298 , 0 , 0 , 4.06 , 1 , 4.18844104514515 , 0.9 , 7926 , svt , 0.073436 , 4.06 , 38.0775 , 1.8260 , 0.069190077579 , 3.21 , 31.6579 , 2.4087 , 0.073436 , 4.06 , 38.0775 , 1.8260 , 0.064394 , 4.13 , 37.6531 , 1.7377 , 
19 , 0.65 , 29 , OFF , 3 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52498 , Multiplier_unq1 , Multiplier , 7811 , 80 , 30 , 52005 , 0 , 52498 , 0 , 36145 , 0 , 0 , 4.17 , 1 , 4.33176821658896 , 0.9 , 7891 , svt , 0.073436 , 4.17 , 38.1185 , 1.8266 , 0.069183197981 , 3.16 , 31.6510 , 2.4052 , 0.073436 , 4.17 , 38.1185 , 1.8266 , 0.064237 , 4.21 , 38.1679 , 1.7461 , 
19 , 0.65 , 29 , OFF , 3 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52657 , Multiplier_unq1 , Multiplier , 7553 , 80 , 30 , 52043 , 0 , 52657 , 0 , 36019 , 0 , 0 , 4.48 , 1 , 20 , 0.9 , 7633 , svt , 0.073436 , 4.48 , 38.8487 , 1.8351 , 0.069186725983 , 3.01 , 31.6065 , 2.4004 , 0.073436 , 4.48 , 38.8487 , 1.8351 , 0.064184 , 4.59 , 37.9729 , 1.7324 , 
19 , 0.65 , 29 , OFF , 3 , OFF , Wallace , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52657 , Multiplier_unq1 , Multiplier , 7553 , 80 , 30 , 52043 , 0 , 52657 , 0 , 36019 , 0 , 0 , 6.32 , 0 , 20 , 0.9 , 7633 , svt , 0.073436 , 6.32 , 30.8038 , 1.3470 , 0.069186725983 , 4.28 , 25.1435 , 1.7587 , 0.073436 , 6.32 , 30.8038 , 1.3470 , 0.064184 , 6.49 , 30.1209 , 1.2715 , 
20 , 0.683333333333333 , 29 , OFF , 3 , OFF , ZM , DesignWare , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 63088 , Multiplier_unq1 , Multiplier , 25713 , 93 , 30 , 61940 , 0 , 63088 , 0 , 47472 , 0 , 0 , 2.53 , 0 , 3.2 , 0.9 , 25806 , svt , 0.078135 , 2.53 , 46.8617 , 2.0687 , 0.073156609085 , 1.97 , 39.1732 , 3.0622 , 0.078135 , 2.53 , 46.8617 , 2.0687 , 0.069854 , 2.60 , 48.5607 , 2.0192 , 
20 , 0.683333333333333 , 29 , OFF , 3 , OFF , ZM , DesignWare , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 61643 , Multiplier_unq1 , Multiplier , 34921 , 93 , 30 , 60954 , 0 , 61643 , 0 , 45952 , 0 , 0 , 2.54 , 0 , 3.28 , 0.9 , 35014 , svt , 0.075899 , 2.54 , 43.7427 , 1.8164 , 0.072418198657 , 2.02 , 37.9520 , 2.9893 , 0.075899 , 2.54 , 43.7427 , 1.8164 , 0.067314 , 2.68 , 45.5088 , 1.7741 , 
20 , 0.683333333333333 , 29 , OFF , 3 , OFF , ZM , DesignWare , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 61622 , Multiplier_unq1 , Multiplier , 11495 , 91 , 30 , 60314 , 0 , 61622 , 0 , 46216 , 0 , 0 , 3.22 , 0 , 3.94291591162112 , 0.9 , 11586 , svt , 0.077525 , 3.22 , 49.8217 , 2.2901 , 0.071743645025 , 2.43 , 36.6819 , 2.8878 , 0.077525 , 3.22 , 49.8217 , 2.2901 , 0.069346 , 3.32 , 51.6526 , 2.2042 , 
20 , 0.683333333333333 , 29 , OFF , 3 , OFF , ZM , DesignWare , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 51840 , Multiplier_unq1 , Multiplier , 7743 , 89 , 30 , 50963 , 0 , 51840 , 0 , 35417 , 0 , 0 , 16.74 , 1 , 16.7799419219158 , 0.9 , 7832 , svt , 0.071988 , 16.74 , 38.2059 , 1.7377 , 0.067487994095 , 13.42 , 29.3755 , 2.2180 , 0.071988 , 16.74 , 38.2059 , 1.7377 , 0.062741 , 16.68 , 39.6523 , 1.6613 , 
21 , 0.716666666666667 , 29 , OFF , 3 , OFF , ZM , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 60349 , Multiplier_unq1 , Multiplier , 19026 , 93 , 30 , 58344 , 0 , 60349 , 0 , 46110 , 0 , 0 , 2.54 , 0 , 3.2 , 0.9 , 19119 , svt , 0.079252 , 2.54 , 52.9726 , 2.6452 , 0.072732013841 , 1.98 , 39.7308 , 3.2057 , 0.079252 , 2.54 , 52.9726 , 2.6452 , 0.072597 , 2.70 , 57.3693 , 2.7495 , 
21 , 0.716666666666667 , 29 , OFF , 3 , OFF , ZM , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 57554 , Multiplier_unq1 , Multiplier , 28376 , 93 , 30 , 56966 , 0 , 57554 , 0 , 41741 , 0 , 0 , 2.56 , 0 , 3.29 , 0.9 , 28469 , svt , 0.075442 , 2.56 , 45.0235 , 2.2139 , 0.071977198139 , 2.03 , 39.5318 , 3.2092 , 0.075442 , 2.56 , 45.0235 , 2.2139 , 0.066755 , 2.61 , 48.1639 , 2.2137 , 
21 , 0.716666666666667 , 29 , OFF , 3 , OFF , ZM , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 55458 , Multiplier_unq1 , Multiplier , 8790 , 91 , 30 , 54819 , 0 , 55458 , 0 , 39573 , 0 , 0 , 2.69 , 0 , 3.46910535176006 , 0.9 , 8881 , svt , 0.074426 , 2.69 , 45.1988 , 2.3081 , 0.070712233526 , 2.15 , 39.3561 , 3.2157 , 0.074426 , 2.69 , 45.1988 , 2.3081 , 0.06579 , 2.70 , 46.4266 , 2.2537 , 
21 , 0.716666666666667 , 29 , OFF , 3 , OFF , ZM , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 53887 , Multiplier_unq1 , Multiplier , 8338 , 92 , 30 , 53221 , 0 , 53887 , 0 , 38098 , 0 , 0 , 2.85 , 0 , 3.65796107647729 , 0.9 , 8430 , svt , 0.073867 , 2.85 , 45.5983 , 2.4014 , 0.069855105748 , 2.26 , 39.2287 , 3.2310 , 0.073867 , 2.85 , 45.5983 , 2.4014 , 0.06518 , 2.86 , 47.0650 , 2.3178 , 
21 , 0.716666666666667 , 29 , OFF , 3 , OFF , ZM , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52977 , Multiplier_unq1 , Multiplier , 8137 , 92 , 30 , 52279 , 0 , 52977 , 0 , 37195 , 0 , 0 , 2.99 , 0 , 3.85709797779252 , 0.9 , 8229 , svt , 0.073563 , 2.99 , 45.8543 , 2.4413 , 0.069239998847 , 2.38 , 38.9313 , 3.2119 , 0.073563 , 2.99 , 45.8543 , 2.4413 , 0.064723 , 3.03 , 48.0865 , 2.3519 , 
21 , 0.716666666666667 , 29 , OFF , 3 , OFF , ZM , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52422 , Multiplier_unq1 , Multiplier , 8197 , 98 , 30 , 51774 , 0 , 52422 , 0 , 36494 , 0 , 0 , 3.14 , 0 , 4.06707575593402 , 0.9 , 8295 , svt , 0.073309 , 3.14 , 45.9061 , 2.4541 , 0.06895687679 , 2.51 , 38.8859 , 3.2060 , 0.073309 , 3.14 , 45.9061 , 2.4541 , 0.064469 , 3.18 , 47.3645 , 2.3686 , 
21 , 0.716666666666667 , 29 , OFF , 3 , OFF , ZM , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52371 , Multiplier_unq1 , Multiplier , 8106 , 97 , 30 , 51733 , 0 , 52371 , 0 , 36262 , 0 , 0 , 3.33 , 0 , 4.28848458082806 , 0.9 , 8203 , svt , 0.073207 , 3.33 , 46.0218 , 2.4550 , 0.068909777981 , 2.64 , 38.7607 , 3.1906 , 0.073207 , 3.33 , 46.0218 , 2.4550 , 0.064367 , 3.36 , 47.4240 , 2.3663 , 
21 , 0.716666666666667 , 29 , OFF , 3 , OFF , ZM , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52331 , Multiplier_unq1 , Multiplier , 8003 , 97 , 30 , 51740 , 0 , 52331 , 0 , 36245 , 0 , 0 , 3.50 , 0 , 4.52194675084836 , 0.9 , 8100 , svt , 0.073207 , 3.50 , 46.0348 , 2.4525 , 0.068850683981 , 2.78 , 38.6743 , 3.1751 , 0.073207 , 3.50 , 46.0348 , 2.4525 , 0.064266 , 3.51 , 47.4170 , 2.3428 , 
21 , 0.716666666666667 , 29 , OFF , 3 , OFF , ZM , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52338 , Multiplier_unq1 , Multiplier , 7920 , 96 , 30 , 51763 , 0 , 52338 , 0 , 36031 , 0 , 0 , 3.67 , 0 , 4.76811844186689 , 0.9 , 8016 , svt , 0.073156 , 3.67 , 46.0836 , 2.4479 , 0.068836219183 , 2.93 , 38.6357 , 3.1679 , 0.073156 , 3.67 , 46.0836 , 2.4479 , 0.064164 , 3.72 , 47.2202 , 2.3419 , 
21 , 0.716666666666667 , 29 , OFF , 3 , OFF , ZM , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52300 , Multiplier_unq1 , Multiplier , 7894 , 99 , 30 , 51716 , 0 , 52300 , 0 , 35966 , 0 , 0 , 3.88 , 0 , 5.02769155152167 , 0.9 , 7993 , svt , 0.073105 , 3.88 , 46.0030 , 2.4362 , 0.06883763038 , 3.08 , 38.6561 , 3.1705 , 0.073105 , 3.88 , 46.0030 , 2.4362 , 0.064113 , 3.89 , 47.2838 , 2.3407 , 
21 , 0.716666666666667 , 29 , OFF , 3 , OFF , ZM , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52310 , Multiplier_unq1 , Multiplier , 7722 , 94 , 30 , 51696 , 0 , 52310 , 0 , 35909 , 0 , 0 , 4.07 , 0 , 5.30139564388531 , 0.9 , 7816 , svt , 0.073105 , 4.07 , 46.0390 , 2.4341 , 0.06883815958 , 3.17 , 38.6510 , 3.1704 , 0.073105 , 4.07 , 46.0390 , 2.4341 , 0.064062 , 4.02 , 47.1495 , 2.3307 , 
21 , 0.716666666666667 , 29 , OFF , 3 , OFF , ZM , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52339 , Multiplier_unq1 , Multiplier , 7238 , 94 , 30 , 51766 , 0 , 52339 , 0 , 35896 , 0 , 0 , 4.32 , 0 , 20 , 0.9 , 7332 , svt , 0.073055 , 4.32 , 46.1980 , 2.4258 , 0.068830221583 , 3.09 , 38.5798 , 3.1580 , 0.073055 , 4.32 , 46.1980 , 2.4258 , 0.064012 , 4.50 , 47.9651 , 2.3207 , 
21 , 0.716666666666667 , 29 , OFF , 3 , OFF , ZM , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52310 , Multiplier_unq1 , Multiplier , 7722 , 94 , 30 , 51696 , 0 , 52310 , 0 , 35909 , 0 , 0 , 5.27 , 1 , 5.30139564388531 , 0.9 , 7816 , svt , 0.073105 , 5.27 , 37.2362 , 1.8134 , 0.06883815958 , 4.12 , 31.3345 , 2.3579 , 0.073105 , 5.27 , 37.2362 , 1.8134 , 0.064062 , 5.21 , 38.1473 , 1.7359 , 
21 , 0.716666666666667 , 29 , OFF , 3 , OFF , ZM , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52339 , Multiplier_unq1 , Multiplier , 7238 , 94 , 30 , 51766 , 0 , 52339 , 0 , 35896 , 0 , 0 , 5.59 , 1 , 20 , 0.9 , 7332 , svt , 0.073055 , 5.59 , 37.3598 , 1.8073 , 0.068830221583 , 4.01 , 31.2772 , 2.3490 , 0.073055 , 5.59 , 37.3598 , 1.8073 , 0.064012 , 5.82 , 38.8018 , 1.7285 , 
21 , 0.716666666666667 , 29 , OFF , 3 , OFF , ZM , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 52339 , Multiplier_unq1 , Multiplier , 7238 , 94 , 30 , 51766 , 0 , 52339 , 0 , 35896 , 0 , 0 , 7.88 , 0 , 20 , 0.9 , 7332 , svt , 0.073055 , 7.88 , 29.6388 , 1.3268 , 0.068830221583 , 5.68 , 24.8865 , 1.7214 , 0.073055 , 7.88 , 29.6388 , 1.3268 , 0.064012 , 8.23 , 30.7814 , 1.2686 , 
26 , 0.883333333333333 , 29 , OFF , NA , ON , NA , DesignWare , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 35795 , Multiplier_unq1 , Multiplier , 9081 , 34 , 30 , 27855 , 0 , 35795 , 0 , 35792 , 0 , 0 , 2.58 , 0 , 3.2 , 0.9 , 9115 , svt , 0.072894 , 2.58 , 59.4307 , 3.3179 , 0.064805831201 , 1.96 , 45.9098 , 3.7518 , 0.072894 , 2.58 , 59.4307 , 3.3179 , 0.072894 , 2.58 , 59.3182 , 3.3080 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 29267 , Multiplier_unq1 , Multiplier , 7460 , 39 , 30 , 27967 , 0 , 29267 , 0 , 29269 , 0 , 0 , 2.51 , 0 , 3.2 , 0.9 , 7499 , svt , 0.069532 , 2.51 , 58.8117 , 3.1901 , 0.064474199157 , 1.96 , 45.7607 , 3.5902 , 0.069532 , 2.51 , 58.8117 , 3.1901 , 0.069532 , 2.51 , 58.7970 , 3.1888 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 29209 , Multiplier_unq1 , Multiplier , 10138 , 39 , 30 , 27920 , 0 , 29209 , 0 , 29211 , 0 , 0 , 2.54 , 0 , 3.23 , 0.9 , 10177 , svt , 0.069495 , 2.54 , 57.7481 , 3.1694 , 0.064468907154 , 1.98 , 45.7642 , 3.5920 , 0.069495 , 2.54 , 57.7481 , 3.1694 , 0.069495 , 2.52 , 57.7713 , 3.1665 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 28580 , Multiplier_unq1 , Multiplier , 2559 , 36 , 30 , 27924 , 0 , 28580 , 0 , 28580 , 0 , 0 , 2.91 , 0 , 3.73751457135621 , 0.9 , 2595 , svt , 0.068832 , 2.91 , 57.4683 , 3.1169 , 0.064406990754 , 2.30 , 45.7171 , 3.5765 , 0.068832 , 2.91 , 57.4683 , 3.1169 , 0.068832 , 2.91 , 57.5075 , 3.1166 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 28564 , Multiplier_unq1 , Multiplier , 2628 , 38 , 30 , 27935 , 0 , 28564 , 0 , 28566 , 0 , 0 , 3.32 , 0 , 4.28497397886503 , 0.9 , 2666 , svt , 0.068759 , 3.32 , 56.9513 , 3.0833 , 0.064391996752 , 2.29 , 45.6463 , 3.5598 , 0.068759 , 3.32 , 56.9513 , 3.0833 , 0.068759 , 3.32 , 56.9508 , 3.0832 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 28571 , Multiplier_unq1 , Multiplier , 2595 , 37 , 30 , 27995 , 0 , 28571 , 0 , 28569 , 0 , 0 , 3.63 , 0 , 4.91262352266572 , 0.9 , 2632 , svt , 0.068722 , 3.63 , 57.2981 , 3.0595 , 0.064420926355 , 2.35 , 45.7540 , 3.5898 , 0.068722 , 3.63 , 57.2981 , 3.0595 , 0.068722 , 3.64 , 57.3010 , 3.0595 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 28596 , Multiplier_unq1 , Multiplier , 2528 , 36 , 30 , 28014 , 0 , 28596 , 0 , 28598 , 0 , 0 , 3.75 , 0 , 6.45719753453462 , 0.9 , 2564 , svt , 0.068722 , 3.75 , 57.9547 , 3.0582 , 0.064416692754 , 2.30 , 45.6897 , 3.5586 , 0.068722 , 3.75 , 57.9547 , 3.0582 , 0.068722 , 3.75 , 57.9190 , 3.0581 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 28624 , Multiplier_unq1 , Multiplier , 2580 , 37 , 30 , 28026 , 0 , 28624 , 0 , 28628 , 0 , 0 , 3.77 , 0 , 5.63220920231607 , 0.9 , 2617 , svt , 0.068759 , 3.77 , 58.0067 , 3.0624 , 0.064423748755 , 2.30 , 45.6799 , 3.5557 , 0.068759 , 3.77 , 58.0067 , 3.0624 , 0.068759 , 3.76 , 58.0121 , 3.0625 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 28597 , Multiplier_unq1 , Multiplier , 2443 , 38 , 30 , 28021 , 0 , 28597 , 0 , 28600 , 0 , 0 , 3.82 , 0 , 9.7306075149245 , 0.9 , 2481 , svt , 0.068722 , 3.82 , 57.8764 , 3.0593 , 0.064405050352 , 2.42 , 45.5723 , 3.5566 , 0.068722 , 3.82 , 57.8764 , 3.0593 , 0.068722 , 3.83 , 57.8756 , 3.0593 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 28675 , Multiplier_unq1 , Multiplier , 2523 , 37 , 30 , 28003 , 0 , 28675 , 0 , 28668 , 0 , 0 , 3.98 , 0 , 7.40302756915599 , 0.9 , 2560 , svt , 0.068759 , 3.98 , 59.7673 , 3.0728 , 0.064401698752 , 2.35 , 45.6111 , 3.5622 , 0.068759 , 3.98 , 59.7673 , 3.0728 , 0.068759 , 3.98 , 59.7685 , 3.0724 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 28690 , Multiplier_unq1 , Multiplier , 2500 , 36 , 30 , 28006 , 0 , 28690 , 0 , 28687 , 0 , 0 , 4.18 , 0 , 8.48739981959272 , 0.9 , 2536 , svt , 0.068759 , 4.18 , 59.9932 , 3.0767 , 0.064397288751 , 2.37 , 45.6292 , 3.5472 , 0.068759 , 4.18 , 59.9932 , 3.0767 , 0.068759 , 4.17 , 59.9861 , 3.0770 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 28564 , Multiplier_unq1 , Multiplier , 2628 , 38 , 30 , 27935 , 0 , 28564 , 0 , 28566 , 0 , 0 , 4.26 , 1 , 4.28497397886503 , 0.9 , 2666 , svt , 0.068759 , 4.26 , 46.0639 , 2.2951 , 0.064391996752 , 2.98 , 36.9786 , 2.6471 , 0.068759 , 4.26 , 46.0639 , 2.2951 , 0.068759 , 4.25 , 46.0637 , 2.2950 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 28571 , Multiplier_unq1 , Multiplier , 2595 , 37 , 30 , 27995 , 0 , 28571 , 0 , 28569 , 0 , 0 , 4.66 , 1 , 4.91262352266572 , 0.9 , 2632 , svt , 0.068722 , 4.66 , 46.3386 , 2.2775 , 0.064420926355 , 3.07 , 37.0643 , 2.6693 , 0.068722 , 4.66 , 46.3386 , 2.2775 , 0.068722 , 4.67 , 46.3408 , 2.2775 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 28596 , Multiplier_unq1 , Multiplier , 2528 , 36 , 30 , 28014 , 0 , 28596 , 0 , 28598 , 0 , 0 , 4.82 , 1 , 6.45719753453462 , 0.9 , 2564 , svt , 0.068722 , 4.82 , 46.8649 , 2.2765 , 0.064416692754 , 3.00 , 37.0124 , 2.6463 , 0.068722 , 4.82 , 46.8649 , 2.2765 , 0.068722 , 4.81 , 46.8362 , 2.2765 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 28624 , Multiplier_unq1 , Multiplier , 2580 , 37 , 30 , 28026 , 0 , 28624 , 0 , 28628 , 0 , 0 , 4.84 , 1 , 5.63220920231607 , 0.9 , 2617 , svt , 0.068759 , 4.84 , 46.9074 , 2.2796 , 0.064423748755 , 2.99 , 37.0036 , 2.6441 , 0.068759 , 4.84 , 46.9074 , 2.2796 , 0.068759 , 4.83 , 46.9117 , 2.2797 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 28597 , Multiplier_unq1 , Multiplier , 2443 , 38 , 30 , 28021 , 0 , 28597 , 0 , 28600 , 0 , 0 , 4.91 , 1 , 9.7306075149245 , 0.9 , 2481 , svt , 0.068722 , 4.91 , 46.8021 , 2.2773 , 0.064405050352 , 3.15 , 36.9189 , 2.6447 , 0.068722 , 4.91 , 46.8021 , 2.2773 , 0.068722 , 4.93 , 46.8014 , 2.2773 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 28675 , Multiplier_unq1 , Multiplier , 2523 , 37 , 30 , 28003 , 0 , 28675 , 0 , 28668 , 0 , 0 , 5.09 , 1 , 7.40302756915599 , 0.9 , 2560 , svt , 0.068759 , 5.09 , 48.3257 , 2.2873 , 0.064401698752 , 3.06 , 36.9485 , 2.6488 , 0.068759 , 5.09 , 48.3257 , 2.2873 , 0.068759 , 5.10 , 48.3266 , 2.2870 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 28690 , Multiplier_unq1 , Multiplier , 2500 , 36 , 30 , 28006 , 0 , 28690 , 0 , 28687 , 0 , 0 , 5.34 , 1 , 8.48739981959272 , 0.9 , 2536 , svt , 0.068759 , 5.34 , 48.5098 , 2.2902 , 0.064397288751 , 3.08 , 36.9622 , 2.6377 , 0.068759 , 5.34 , 48.5098 , 2.2902 , 0.068759 , 5.32 , 48.5039 , 2.2905 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 28597 , Multiplier_unq1 , Multiplier , 2443 , 38 , 30 , 28021 , 0 , 28597 , 0 , 28600 , 0 , 0 , 6.89 , 0 , 9.7306075149245 , 0.9 , 2481 , svt , 0.068722 , 6.89 , 37.1347 , 1.6700 , 0.064405050352 , 4.49 , 29.3664 , 1.9372 , 0.068722 , 6.89 , 37.1347 , 1.6700 , 0.068722 , 6.92 , 37.1342 , 1.6700 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 28675 , Multiplier_unq1 , Multiplier , 2523 , 37 , 30 , 28003 , 0 , 28675 , 0 , 28668 , 0 , 0 , 7.10 , 0 , 7.40302756915599 , 0.9 , 2560 , svt , 0.068759 , 7.10 , 38.3349 , 1.6773 , 0.064401698752 , 4.34 , 29.3890 , 1.9403 , 0.068759 , 7.10 , 38.3349 , 1.6773 , 0.068759 , 7.13 , 38.3355 , 1.6771 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 28690 , Multiplier_unq1 , Multiplier , 2500 , 36 , 30 , 28006 , 0 , 28690 , 0 , 28687 , 0 , 0 , 7.43 , 0 , 8.48739981959272 , 0.9 , 2536 , svt , 0.068759 , 7.43 , 38.4807 , 1.6794 , 0.064397288751 , 4.37 , 29.3994 , 1.9322 , 0.068759 , 7.43 , 38.4807 , 1.6794 , 0.068759 , 7.41 , 38.4760 , 1.6796 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 29677 , Multiplier_unq1 , Multiplier , 3180 , 38 , 30 , 28546 , 0 , 29677 , 0 , 29678 , 0 , 0 , 9.87 , 0 , 20 , 0.9 , 3218 , svt , 0.05651 , 9.87 , 46.9170 , 2.2234 , 0.052573728174 , 7.56 , 38.9688 , 2.5332 , 0.05651 , 9.87 , 46.9170 , 2.2234 , 0.05651 , 9.87 , 46.9048 , 2.2229 , 
27 , 0.916666666666667 , 29 , OFF , NA , ON , NA , Sklansky , NO , 128 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 29677 , Multiplier_unq1 , Multiplier , 3180 , 38 , 30 , 28546 , 0 , 29677 , 0 , 29678 , 0 , 0 , 12.79 , 1 , 20 , 0.9 , 3218 , svt , 0.05651 , 12.79 , 37.9410 , 1.6516 , 0.052573728174 , 9.99 , 31.4790 , 1.8804 , 0.05651 , 12.79 , 37.9410 , 1.6516 , 0.05651 , 12.78 , 37.9310 , 1.6512 , 
