TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.VT,TOP.Voltage,TOP.top.FPMult.EnableDenormals,TOP.top.FPMult.ExponentWidth,TOP.top.FPMult.FractionWidth,TOP.top.FPMult.Mult.Designware_MODE,TOP.top.FPMult.Mult.MultP.BoothType,TOP.top.FPMult.Mult.MultP.Designware_MODE,TOP.top.FPMult.Mult.MultP.TreeType,TOP.top.FPMult.Mult.PartialProductSum.AdderType,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
26 , 0.335443037974684 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , Array , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 8892 , FPMult_unq1 , FPMult , 1532 , 43 , 30 , 8876 , 0 , 8892 , 0 , 8889 , 0 , 0 , 11.22 , 1 , 11.3226323451725 , 0.9 , 1575 , svt , 0.01861 , 11.22 , 12.9847 , 0.6241876 , 0.017558679289 , 9.03 , 11.5020 , 0.6751658 , 0.01861 , 11.22 , 12.9847 , 0.6241876 , 0.018591 , 10.96 , 12.9905 , 0.6238341 , 
26 , 0.335443037974684 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , Array , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 8807 , FPMult_unq1 , FPMult , 1547 , 45 , 30 , 8819 , 0 , 8807 , 0 , 8803 , 0 , 0 , 11.54 , 1 , 20 , 0.9 , 1592 , svt , 0.018497 , 11.54 , 12.8721 , 0.6228292 , 0.017483003684 , 9.15 , 11.3629 , 0.6815428 , 0.018497 , 11.54 , 12.8721 , 0.6228292 , 0.018497 , 11.44 , 12.8905 , 0.622485 , 
27 , 0.348101265822785 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , OS1 , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 7928 , FPMult_unq1 , FPMult , 5009 , 45 , 30 , 7944 , 0 , 7928 , 0 , 7925 , 0 , 0 , 11.40 , 1 , 2000.02 , 0.9 , 5054 , svt , 0.017798 , 11.40 , 9.3139 , 0.6219266 , 0.016832087655 , 8.60 , 7.6432 , 0.6756152 , 0.017798 , 11.40 , 9.3139 , 0.6219266 , 0.017817 , 11.10 , 9.3175 , 0.621952 , 
28 , 0.360759493670886 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , OS1 , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 8807 , FPMult_unq1 , FPMult , 1664 , 53 , 30 , 8820 , 0 , 8807 , 0 , 8803 , 0 , 0 , 8.27 , 1 , 20 , 0.9 , 1717 , svt , 0.018497 , 8.27 , 9.7127 , 0.6193454 , 0.017483003684 , 5.87 , 7.9742 , 0.6756634 , 0.018497 , 8.27 , 9.7127 , 0.6193454 , 0.018497 , 8.39 , 9.7062 , 0.6188459 , 
29 , 0.373417721518987 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 26023 , FPMult_unq1 , FPMult , 7656 , 51 , 30 , 25612 , 0 , 26023 , 0 , 27407 , 0 , 0 , 1.99 , 1 , 0.1 , 0.9 , 7707 , svt , 0.038224 , 1.99 , 12.1989 , 1.2991 , 0.035716414341 , 1.71 , 12.6815 , 1.3572 , 0.038224 , 1.99 , 12.1989 , 1.2991 , 0.040012 , 1.93 , 12.6802 , 1.3603 , 
29 , 0.373417721518987 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 10022 , FPMult_unq1 , FPMult , 11214 , 51 , 30 , 9936 , 0 , 10022 , 0 , 9974 , 0 , 0 , 8.02 , 1 , 8 , 0.9 , 11265 , svt , 0.019573 , 8.02 , 9.7552 , 0.6201882 , 0.018463082248 , 6.40 , 7.9033 , 0.6547945 , 0.019573 , 8.02 , 9.7552 , 0.6201882 , 0.019573 , 8.01 , 9.8137 , 0.6212867 , 
29 , 0.373417721518987 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 9725 , FPMult_unq1 , FPMult , 1876 , 44 , 30 , 9668 , 0 , 9725 , 0 , 9730 , 0 , 0 , 8.26 , 1 , 8.27819520944127 , 0.9 , 1920 , svt , 0.019458 , 8.26 , 9.8125 , 0.6317437 , 0.018361299423 , 6.62 , 7.9304 , 0.6608826 , 0.019458 , 8.26 , 9.8125 , 0.6317437 , 0.019477 , 8.29 , 9.7413 , 0.6324862 , 
29 , 0.373417721518987 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 9234 , FPMult_unq1 , FPMult , 2019 , 44 , 30 , 9227 , 0 , 9234 , 0 , 9219 , 0 , 0 , 8.47 , 1 , 8.54470273386737 , 0.9 , 2063 , svt , 0.019342 , 8.47 , 9.9418 , 0.6429863 , 0.018309437794 , 6.83 , 8.0944 , 0.6873915 , 0.019342 , 8.47 , 9.9418 , 0.6429863 , 0.019342 , 8.55 , 9.7710 , 0.6408824 , 
29 , 0.373417721518987 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 0 , 9162 , FPMult_unq1 , FPMult , 1759 , 43 , 30 , 9120 , 0 , 9162 , 0 , 9137 , 0 , 0 , 8.83 , 1 , 8.81979017925194 , 0.9 , 1802 , svt , 0.019304 , 8.83 , 9.7921 , 0.6499651 , 0.018260398573 , 7.06 , 8.0604 , 0.6853965 , 0.019304 , 8.83 , 9.7921 , 0.6499651 , 0.019304 , 8.82 , 9.7932 , 0.6486404 , 
29 , 0.373417721518987 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 9024 , FPMult_unq1 , FPMult , 1671 , 41 , 30 , 8956 , 0 , 9024 , 0 , 9000 , 0 , 0 , 9.10 , 1 , 9.10373376685294 , 0.9 , 1712 , svt , 0.019246 , 9.10 , 9.9192 , 0.6537686 , 0.018199011359 , 7.28 , 8.0728 , 0.6930517 , 0.019246 , 9.10 , 9.9192 , 0.6537686 , 0.019304 , 9.07 , 9.8427 , 0.655884 , 
29 , 0.373417721518987 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 8883 , FPMult_unq1 , FPMult , 1877 , 44 , 30 , 8859 , 0 , 8883 , 0 , 8874 , 0 , 0 , 9.39 , 1 , 9.39681861057241 , 0.9 , 1921 , svt , 0.019189 , 9.39 , 9.7966 , 0.6542977 , 0.018135860144 , 7.52 , 8.0647 , 0.6943303 , 0.019189 , 9.39 , 9.7966 , 0.6542977 , 0.019189 , 9.36 , 9.9431 , 0.6525557 , 
29 , 0.373417721518987 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 8332 , FPMult_unq1 , FPMult , 1710 , 44 , 30 , 8287 , 0 , 8332 , 0 , 8364 , 0 , 0 , 9.63 , 1 , 9.69933900324552 , 0.9 , 1754 , svt , 0.018227 , 9.63 , 9.6632 , 0.6337022 , 0.017181712471 , 7.76 , 7.9285 , 0.6718298 , 0.018227 , 9.63 , 9.6632 , 0.6337022 , 0.018266 , 9.66 , 9.7862 , 0.633184 , 
29 , 0.373417721518987 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 8378 , FPMult_unq1 , FPMult , 1720 , 43 , 30 , 8282 , 0 , 8378 , 0 , 8448 , 0 , 0 , 10.01 , 1 , 10.0115987121464 , 0.9 , 1763 , svt , 0.018227 , 10.01 , 9.6681 , 0.6351168 , 0.017146961669 , 8.01 , 7.9103 , 0.669222 , 0.018227 , 10.01 , 9.6681 , 0.6351168 , 0.018304 , 10.02 , 9.7802 , 0.6320653 , 
29 , 0.373417721518987 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 8223 , FPMult_unq1 , FPMult , 1596 , 49 , 30 , 8221 , 0 , 8223 , 0 , 8212 , 0 , 0 , 11.01 , 1 , 20 , 0.9 , 1645 , svt , 0.018073 , 11.01 , 9.6190 , 0.6264738 , 0.017042003661 , 8.47 , 7.8009 , 0.6695422 , 0.018073 , 11.01 , 9.6190 , 0.6264738 , 0.018073 , 10.99 , 9.6319 , 0.627879 , 
30 , 0.386075949367089 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 27816 , FPMult_unq1 , FPMult , 12411 , 46 , 30 , 25670 , 0 , 27816 , 0 , 30137 , 0 , 0 , 2.31 , 1 , 0.8 , 0.9 , 12457 , svt , 0.047299 , 2.31 , 23.6117 , 1.9088 , 0.036775519976 , 1.72 , 13.7762 , 1.4358 , 0.047299 , 2.31 , 23.6117 , 1.9088 , 0.048895 , 2.19 , 24.0574 , 1.9236 , 
30 , 0.386075949367089 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 9097 , FPMult_unq1 , FPMult , 1762 , 51 , 30 , 9099 , 0 , 9097 , 0 , 9091 , 0 , 0 , 6.63 , 1 , 20 , 0.9 , 1813 , svt , 0.018766 , 6.63 , 9.9933 , 0.6235543 , 0.01769450729 , 3.59 , 8.2007 , 0.6804697 , 0.018766 , 6.63 , 9.9933 , 0.6235543 , 0.018766 , 6.70 , 10.0624 , 0.6239058 , 
30 , 0.386075949367089 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , Wallace , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 9093 , FPMult_unq1 , FPMult , 15009 , 46 , 30 , 9096 , 0 , 9093 , 0 , 9094 , 0 , 0 , 6.68 , 1 , 9.28 , 0.9 , 15055 , svt , 0.018746 , 6.68 , 10.1129 , 0.6233605 , 0.01769362529 , 3.48 , 8.1917 , 0.6787801 , 0.018746 , 6.68 , 10.1129 , 0.6233605 , 0.018766 , 6.51 , 10.0879 , 0.6243081 , 
31 , 0.39873417721519 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 23093 , FPMult_unq1 , FPMult , 11235 , 47 , 30 , 21983 , 0 , 23093 , 0 , 23174 , 0 , 0 , 3.25 , 1 , 3.2 , 0.9 , 11282 , svt , 0.031728 , 3.25 , 15.0132 , 0.9359168 , 0.030364261746 , 2.56 , 11.7226 , 1.0413 , 0.031728 , 3.25 , 15.0132 , 0.9359168 , 0.031841 , 3.26 , 15.0403 , 0.9429522 , 
31 , 0.39873417721519 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 22896 , FPMult_unq1 , FPMult , 16942 , 47 , 30 , 21251 , 0 , 22896 , 0 , 22373 , 0 , 0 , 3.34 , 1 , 3.26 , 0.9 , 16989 , svt , 0.031218 , 3.34 , 14.8628 , 0.9172217 , 0.028762373304 , 2.61 , 11.2524 , 0.9611599 , 0.031218 , 3.34 , 14.8628 , 0.9172217 , 0.030709 , 3.32 , 14.3953 , 0.8797036 , 
31 , 0.39873417721519 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 17879 , FPMult_unq1 , FPMult , 5016 , 45 , 30 , 16700 , 0 , 17879 , 0 , 17420 , 0 , 0 , 3.91 , 1 , 3.83086995186699 , 0.9 , 5061 , svt , 0.024763 , 3.91 , 11.0988 , 0.6138756 , 0.022796172308 , 3.06 , 9.0514 , 0.7065786 , 0.024763 , 3.91 , 11.0988 , 0.6138756 , 0.02448 , 3.93 , 11.2416 , 0.6091383 , 
31 , 0.39873417721519 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 17103 , FPMult_unq1 , FPMult , 2927 , 45 , 30 , 15739 , 0 , 17103 , 0 , 16412 , 0 , 0 , 4.47 , 1 , 4.39388161320879 , 0.9 , 2972 , svt , 0.023555 , 4.47 , 10.3327 , 0.540915 , 0.021870954265 , 3.52 , 8.5516 , 0.6596312 , 0.023555 , 4.47 , 10.3327 , 0.540915 , 0.023234 , 4.47 , 10.1800 , 0.5270081 , 
31 , 0.39873417721519 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 15640 , FPMult_unq1 , FPMult , 3031 , 44 , 30 , 14402 , 0 , 15640 , 0 , 14851 , 0 , 0 , 5.07 , 1 , 5.03963743835401 , 0.9 , 3075 , svt , 0.022574 , 5.07 , 9.7437 , 0.5033446 , 0.020502266611 , 4.03 , 7.9918 , 0.5895098 , 0.022574 , 5.07 , 9.7437 , 0.5033446 , 0.021875 , 5.16 , 9.6515 , 0.4799183 , 
31 , 0.39873417721519 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 13807 , FPMult_unq1 , FPMult , 2859 , 44 , 30 , 13731 , 0 , 13807 , 0 , 13822 , 0 , 0 , 5.90 , 1 , 5.78029809308212 , 0.9 , 2903 , svt , 0.021536 , 5.90 , 9.4171 , 0.4746455 , 0.020504559782 , 4.62 , 8.5390 , 0.6552073 , 0.021536 , 5.90 , 9.4171 , 0.4746455 , 0.021611 , 5.86 , 9.4212 , 0.490049 , 
31 , 0.39873417721519 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 12737 , FPMult_unq1 , FPMult , 2135 , 45 , 30 , 12643 , 0 , 12737 , 0 , 12697 , 0 , 0 , 6.62 , 1 , 6.62981146036597 , 0.9 , 2180 , svt , 0.020649 , 6.62 , 8.9544 , 0.4594366 , 0.019580752912 , 5.30 , 7.7248 , 0.5905729 , 0.020649 , 6.62 , 8.9544 , 0.4594366 , 0.020611 , 6.65 , 8.9283 , 0.4564293 , 
31 , 0.39873417721519 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 11678 , FPMult_unq1 , FPMult , 2058 , 45 , 30 , 11636 , 0 , 11678 , 0 , 11633 , 0 , 0 , 7.55 , 1 , 7.60417530241299 , 0.9 , 2103 , svt , 0.020214 , 7.55 , 9.1223 , 0.5097945 , 0.019162508416 , 6.08 , 8.0522 , 0.6433781 , 0.020214 , 7.55 , 9.1223 , 0.5097945 , 0.020177 , 7.58 , 9.0975 , 0.5077422 , 
31 , 0.39873417721519 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 10394 , FPMult_unq1 , FPMult , 1873 , 44 , 30 , 10331 , 0 , 10394 , 0 , 10364 , 0 , 0 , 8.72 , 1 , 8.72173852537215 , 0.9 , 1917 , svt , 0.019686 , 8.72 , 9.3122 , 0.5745062 , 0.018569275088 , 6.98 , 7.8183 , 0.6412264 , 0.019686 , 8.72 , 9.3122 , 0.5745062 , 0.019667 , 8.72 , 9.2810 , 0.5700049 , 
31 , 0.39873417721519 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 8225 , FPMult_unq1 , FPMult , 1610 , 45 , 30 , 8207 , 0 , 8225 , 0 , 8231 , 0 , 0 , 10.00 , 1 , 10.0035467200266 , 0.9 , 1655 , svt , 0.0181 , 10.00 , 9.3476 , 0.616624 , 0.017129674504 , 8.00 , 7.8325 , 0.6702545 , 0.0181 , 10.00 , 9.3476 , 0.616624 , 0.0181 , 9.99 , 9.2780 , 0.6166783 , 
31 , 0.39873417721519 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 8041 , FPMult_unq1 , FPMult , 1562 , 44 , 30 , 8030 , 0 , 8041 , 0 , 8040 , 0 , 0 , 11.47 , 1 , 11.4737384855831 , 0.9 , 1606 , svt , 0.018006 , 11.47 , 9.3192 , 0.6293077 , 0.017025245674 , 9.18 , 7.8145 , 0.6707262 , 0.018006 , 11.47 , 9.3192 , 0.6293077 , 0.017987 , 11.42 , 9.2788 , 0.6293751 , 
31 , 0.39873417721519 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , ZM , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 7926 , FPMult_unq1 , FPMult , 1624 , 53 , 30 , 7944 , 0 , 7926 , 0 , 7927 , 0 , 0 , 13.16 , 1 , 20 , 0.9 , 1677 , svt , 0.017798 , 13.16 , 9.2276 , 0.6218397 , 0.016831029255 , 10.72 , 7.5785 , 0.6571619 , 0.017798 , 13.16 , 9.2276 , 0.6218397 , 0.017798 , 13.26 , 9.2321 , 0.622624 , 
32 , 0.411392405063291 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 1 , OFF , ZM , Sklansky , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 8912 , FPMult_unq1 , FPMult , 1672 , 52 , 30 , 8920 , 0 , 8912 , 0 , 8901 , 0 , 0 , 10.31 , 1 , 20 , 0.9 , 1724 , svt , 0.018535 , 10.31 , 9.6101 , 0.6196677 , 0.017508934488 , 8.06 , 7.9940 , 0.6778163 , 0.018535 , 10.31 , 9.6101 , 0.6196677 , 0.018516 , 9.99 , 9.6066 , 0.6193928 , 
33 , 0.424050632911392 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 18024 , FPMult_unq1 , FPMult , 7166 , 43 , 30 , 17239 , 0 , 18024 , 0 , 18239 , 0 , 0 , 3.60 , 1 , 0.1 , 0.9 , 7209 , svt , 0.029113 , 3.60 , 16.5636 , 1.1162 , 0.024214252033 , 3.09 , 11.4466 , 0.9113309 , 0.029113 , 3.60 , 16.5636 , 1.1162 , 0.028785 , 3.58 , 16.5133 , 1.0867 , 
33 , 0.424050632911392 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 10276 , FPMult_unq1 , FPMult , 10383 , 43 , 30 , 10187 , 0 , 10276 , 0 , 10180 , 0 , 0 , 7.27 , 1 , 7.22 , 0.9 , 10426 , svt , 0.016701 , 7.27 , 8.9661 , 0.3907526 , 0.015955732996 , 5.78 , 7.7912 , 0.5206764 , 0.016701 , 7.27 , 8.9661 , 0.3907526 , 0.016595 , 7.24 , 8.8131 , 0.3814659 , 
33 , 0.424050632911392 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 10168 , FPMult_unq1 , FPMult , 1928 , 41 , 30 , 10060 , 0 , 10168 , 0 , 10052 , 0 , 0 , 7.60 , 1 , 7.57464049257318 , 0.9 , 1969 , svt , 0.016623 , 7.60 , 8.9970 , 0.3937664 , 0.015835957369 , 6.06 , 7.7265 , 0.5180435 , 0.016623 , 7.60 , 8.9970 , 0.3937664 , 0.016536 , 7.63 , 8.9116 , 0.390069 , 
33 , 0.424050632911392 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 0 , 9932 , FPMult_unq1 , FPMult , 1654 , 43 , 30 , 9837 , 0 , 9932 , 0 , 9785 , 0 , 0 , 7.90 , 1 , 7.89204657382797 , 0.9 , 1697 , svt , 0.016426 , 7.90 , 8.9029 , 0.3929207 , 0.015640506147 , 6.31 , 7.7025 , 0.5147498 , 0.016426 , 7.90 , 8.9029 , 0.3929207 , 0.016341 , 7.89 , 8.7863 , 0.381303 , 
33 , 0.424050632911392 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 9648 , FPMult_unq1 , FPMult , 1728 , 44 , 30 , 9587 , 0 , 9648 , 0 , 9495 , 0 , 0 , 8.25 , 1 , 8.22275317020506 , 0.9 , 1772 , svt , 0.016405 , 8.25 , 8.9571 , 0.4063012 , 0.015942326572 , 6.58 , 8.0911 , 0.5614368 , 0.016405 , 8.25 , 8.9571 , 0.4063012 , 0.01632 , 8.22 , 8.9991 , 0.4106447 , 
33 , 0.424050632911392 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 9437 , FPMult_unq1 , FPMult , 1636 , 44 , 30 , 9346 , 0 , 9437 , 0 , 9270 , 0 , 0 , 8.56 , 1 , 8.56731762358594 , 0.9 , 1680 , svt , 0.016257 , 8.56 , 8.9127 , 0.4024836 , 0.015545602908 , 6.85 , 7.8428 , 0.5340585 , 0.016257 , 8.56 , 8.9127 , 0.4024836 , 0.016151 , 8.56 , 8.9256 , 0.4054039 , 
33 , 0.424050632911392 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 9345 , FPMult_unq1 , FPMult , 1600 , 45 , 30 , 9274 , 0 , 9345 , 0 , 9196 , 0 , 0 , 8.93 , 1 , 8.92632063058458 , 0.9 , 1645 , svt , 0.016172 , 8.93 , 8.6891 , 0.3786369 , 0.015388606893 , 7.14 , 7.7107 , 0.5208674 , 0.016172 , 8.93 , 8.6891 , 0.3786369 , 0.016087 , 8.93 , 8.8647 , 0.3990788 , 
33 , 0.424050632911392 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 9211 , FPMult_unq1 , FPMult , 1559 , 45 , 30 , 9132 , 0 , 9211 , 0 , 9051 , 0 , 0 , 9.27 , 1 , 9.30036722119909 , 0.9 , 1604 , svt , 0.016087 , 9.27 , 8.8797 , 0.4029401 , 0.015253660878 , 7.44 , 7.6138 , 0.5139396 , 0.016087 , 9.27 , 8.8797 , 0.4029401 , 0.015981 , 9.30 , 8.9260 , 0.4057157 , 
33 , 0.424050632911392 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 7356 , FPMult_unq1 , FPMult , 1435 , 43 , 30 , 7237 , 0 , 7356 , 0 , 7182 , 0 , 0 , 9.68 , 1 , 9.69008777847249 , 0.9 , 1478 , svt , 0.014633 , 9.68 , 9.2026 , 0.430774 , 0.013785130666 , 7.75 , 7.8580 , 0.5298627 , 0.014633 , 9.68 , 9.2026 , 0.430774 , 0.014545 , 9.69 , 9.1282 , 0.4292909 , 
33 , 0.424050632911392 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 7344 , FPMult_unq1 , FPMult , 1416 , 43 , 30 , 7218 , 0 , 7344 , 0 , 7143 , 0 , 0 , 10.51 , 1 , 10.5192055092416 , 0.9 , 1459 , svt , 0.014567 , 10.51 , 9.1244 , 0.4273216 , 0.013720391862 , 8.41 , 7.7798 , 0.5233231 , 0.014567 , 10.51 , 9.1244 , 0.4273216 , 0.01448 , 10.40 , 9.1717 , 0.4265472 , 
33 , 0.424050632911392 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 2 , OFF , Array , DesignWare , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 7229 , FPMult_unq1 , FPMult , 1333 , 45 , 30 , 7167 , 0 , 7229 , 0 , 7056 , 0 , 0 , 10.96 , 1 , 20 , 0.9 , 1378 , svt , 0.01448 , 10.96 , 9.0595 , 0.4242681 , 0.013646833058 , 8.55 , 7.6853 , 0.5212161 , 0.01448 , 10.96 , 9.0595 , 0.4242681 , 0.01437 , 11.41 , 9.1318 , 0.4227734 , 
34 , 0.436708860759494 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 2 , OFF , Array , Sklansky , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 16236 , FPMult_unq1 , FPMult , 6655 , 46 , 30 , 15706 , 0 , 16236 , 0 , 16441 , 0 , 0 , 3.73 , 1 , 0.1 , 0.9 , 6701 , svt , 0.025373 , 3.73 , 15.0294 , 0.9408923 , 0.022136436401 , 3.25 , 11.1713 , 0.8250231 , 0.025373 , 3.73 , 15.0294 , 0.9408923 , 0.025504 , 3.74 , 15.2525 , 0.9497431 , 
34 , 0.436708860759494 , 78 , svt , 0.9 , YES , 11 , 52 , OFF , 2 , OFF , Array , Sklansky , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 17440 , FPMult_unq1 , FPMult , 12593 , 46 , 30 , 17574 , 0 , 17440 , 0 , 17667 , 0 , 0 , 3.86 , 1 , 3.74 , 0.9 , 12639 , svt , 0.026182 , 3.86 , 14.8244 , 0.8263579 , 0.026826030368 , 3.25 , 12.0826 , 1.0238 , 0.026182 , 3.86 , 14.8244 , 0.8263579 , 0.026292 , 3.83 , 14.8774 , 0.8294221 , 
