TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.top_MultiplierP.MultiplierP.BoothType,TOP.top_MultiplierP.MultiplierP.Designware_MODE,TOP.top_MultiplierP.MultiplierP.TreeType,TOP.top_MultiplierP.MultiplierP.Width,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
10 , 0.65625 , 15 , 3 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 2027 , MultiplierP_unq1 , MultiplierP , 1548 , 35 , 30 , 2008 , 0 , 2027 , 0 , 1931 , 0 , 0 , 0.49 , 0 , 0.62 , 0.9 , 1583 , svt , 0.002751 , 0.49 , 0.9258792 , 0.1158092 , 0.002634357638 , 0.40 , 0.7413875 , 0.1292412 , 0.002751 , 0.49 , 0.9258792 , 0.1158092 , 0.002709 , 0.50 , 1.0300 , 0.1246985 , 
10 , 0.65625 , 15 , 3 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1171 , MultiplierP_unq1 , MultiplierP , 546 , 34 , 30 , 1161 , 0 , 1171 , 0 , 1047 , 0 , 0 , 0.62 , 0 , 0.796663635631521 , 0.9 , 580 , svt , 0.001411 , 0.62 , 0.5444313 , 0.0466562 , 0.001352106022 , 0.49 , 0.4562196 , 0.0599763 , 0.001411 , 0.62 , 0.5444313 , 0.0466562 , 0.001371 , 0.62 , 0.6023049 , 0.0508109 , 
10 , 0.65625 , 15 , 3 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1035 , MultiplierP_unq1 , MultiplierP , 391 , 34 , 30 , 1009 , 0 , 1035 , 0 , 886 , 0 , 0 , 0.67 , 0 , 0.866102772206979 , 0.9 , 425 , svt , 0.001257 , 0.67 , 0.5024728 , 0.0405748 , 0.001206928815 , 0.53 , 0.4399558 , 0.0552971 , 0.001257 , 0.67 , 0.5024728 , 0.0405748 , 0.0012 , 0.71 , 0.5648688 , 0.0441478 , 
10 , 0.65625 , 15 , 3 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 961 , MultiplierP_unq1 , MultiplierP , 382 , 33 , 30 , 936 , 0 , 961 , 0 , 847 , 0 , 0 , 0.73 , 0 , 0.941594392506667 , 0.9 , 415 , svt , 0.001209 , 0.73 , 0.4799601 , 0.0378249 , 0.001122962409 , 0.58 , 0.4022213 , 0.05068 , 0.001209 , 0.73 , 0.4799601 , 0.0378249 , 0.001152 , 0.74 , 0.5341771 , 0.0399959 , 
10 , 0.65625 , 15 , 3 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 948 , MultiplierP_unq1 , MultiplierP , 361 , 33 , 30 , 908 , 0 , 948 , 0 , 808 , 0 , 0 , 0.79 , 0 , 1.02366604570586 , 0.9 , 394 , svt , 0.001192 , 0.79 , 0.4765358 , 0.0370848 , 0.001102852806 , 0.62 , 0.3961708 , 0.0500536 , 0.001192 , 0.79 , 0.4765358 , 0.0370848 , 0.001111 , 0.79 , 0.5076087 , 0.0362125 , 
10 , 0.65625 , 15 , 3 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 929 , MultiplierP_unq1 , MultiplierP , 359 , 33 , 30 , 907 , 0 , 929 , 0 , 763 , 0 , 0 , 0.85 , 0 , 1.11289126344669 , 0.9 , 392 , svt , 0.001176 , 0.85 , 0.460328 , 0.034844 , 0.001096149606 , 0.67 , 0.3922194 , 0.0487963 , 0.001176 , 0.85 , 0.460328 , 0.034844 , 0.001079 , 0.86 , 0.4858146 , 0.033662 , 
10 , 0.65625 , 15 , 3 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 978 , MultiplierP_unq1 , MultiplierP , 348 , 32 , 30 , 954 , 0 , 978 , 0 , 813 , 0 , 0 , 0.92 , 0 , 1.20989356778164 , 0.9 , 380 , svt , 0.001192 , 0.92 , 0.4482204 , 0.0302853 , 0.00111290761 , 0.73 , 0.3658524 , 0.0404499 , 0.001192 , 0.92 , 0.4482204 , 0.0302853 , 0.001103 , 0.93 , 0.4829812 , 0.0307052 , 
10 , 0.65625 , 15 , 3 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 976 , MultiplierP_unq1 , MultiplierP , 391 , 31 , 30 , 968 , 0 , 976 , 0 , 804 , 0 , 0 , 1.00 , 0 , 1.31535082845899 , 0.9 , 422 , svt , 0.001184 , 1.00 , 0.4441113 , 0.0289567 , 0.001118552412 , 0.72 , 0.3548462 , 0.0373246 , 0.001184 , 1.00 , 0.4441113 , 0.0289567 , 0.001095 , 1.01 , 0.4667415 , 0.0285435 , 
10 , 0.65625 , 15 , 3 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 978 , MultiplierP_unq1 , MultiplierP , 348 , 32 , 30 , 954 , 0 , 978 , 0 , 813 , 0 , 0 , 1.20 , 1 , 1.20989356778164 , 0.9 , 380 , svt , 0.001192 , 1.20 , 0.3630541 , 0.0225935 , 0.00111290761 , 0.96 , 0.29664 , 0.0300958 , 0.001192 , 1.20 , 0.3630541 , 0.0225935 , 0.001103 , 1.21 , 0.3910954 , 0.02289 , 
10 , 0.65625 , 15 , 3 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 976 , MultiplierP_unq1 , MultiplierP , 391 , 31 , 30 , 968 , 0 , 976 , 0 , 804 , 0 , 0 , 1.31 , 1 , 1.31535082845899 , 0.9 , 422 , svt , 0.001184 , 1.31 , 0.3596299 , 0.0216074 , 0.001118552412 , 0.95 , 0.2877079 , 0.0277812 , 0.001184 , 1.31 , 0.3596299 , 0.0216074 , 0.001095 , 1.32 , 0.3778637 , 0.0212901 , 
10 , 0.65625 , 15 , 3 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 907 , MultiplierP_unq1 , MultiplierP , 378 , 32 , 30 , 907 , 0 , 907 , 0 , 698 , 0 , 0 , 1.43 , 1 , 40 , 0.9 , 410 , svt , 0.00116 , 1.43 , 0.3776394 , 0.024853 , 0.001096149606 , 0.88 , 0.3175458 , 0.036021 , 0.00116 , 1.43 , 0.3776394 , 0.024853 , 0.001038 , 1.64 , 0.3883195 , 0.0237602 , 
10 , 0.65625 , 15 , 3 , OFF , Wallace , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 907 , MultiplierP_unq1 , MultiplierP , 378 , 32 , 30 , 907 , 0 , 907 , 0 , 698 , 0 , 0 , 2.04 , 0 , 40 , 0.9 , 410 , svt , 0.00116 , 2.04 , 0.2998201 , 0.0182615 , 0.001096149606 , 1.26 , 0.2526785 , 0.0263857 , 0.00116 , 2.04 , 0.2998201 , 0.0182615 , 0.001038 , 2.35 , 0.308193 , 0.0174551 , 
11 , 0.71875 , 15 , 3 , OFF , ZM , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 967 , MultiplierP_unq1 , MultiplierP , 353 , 33 , 30 , 967 , 0 , 967 , 0 , 778 , 0 , 0 , 1.62 , 1 , 20 , 0.9 , 386 , svt , 0.001184 , 1.62 , 0.3686246 , 0.0214145 , 0.001118199611 , 1.03 , 0.2983329 , 0.0299178 , 0.001184 , 1.62 , 0.3686246 , 0.0214145 , 0.001079 , 1.75 , 0.3885155 , 0.0204184 , 
11 , 0.71875 , 15 , 3 , OFF , ZM , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 967 , MultiplierP_unq1 , MultiplierP , 353 , 33 , 30 , 967 , 0 , 967 , 0 , 778 , 0 , 0 , 2.33 , 0 , 20 , 0.9 , 386 , svt , 0.001184 , 2.33 , 0.2924245 , 0.0157552 , 0.001118199611 , 1.47 , 0.2371844 , 0.0219295 , 0.001184 , 2.33 , 0.2924245 , 0.0157552 , 0.001079 , 2.50 , 0.3080568 , 0.0150199 , 
14 , 0.90625 , 15 , NA , ON , NA , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 750 , MultiplierP_unq1 , MultiplierP , 609 , 30 , 30 , 666 , 0 , 750 , 0 , 753 , 0 , 0 , 0.48 , 0 , 0.61 , 0.9 , 639 , svt , 0.001434 , 0.48 , 0.6848906 , 0.0686655 , 0.001369393208 , 0.40 , 0.5965457 , 0.0826816 , 0.001434 , 0.48 , 0.6848906 , 0.0686655 , 0.001434 , 0.48 , 0.6883625 , 0.0689758 , 
14 , 0.90625 , 15 , NA , ON , NA , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 653 , MultiplierP_unq1 , MultiplierP , 270 , 31 , 30 , 606 , 0 , 653 , 0 , 653 , 0 , 0 , 0.51 , 0 , 0.655894374465248 , 0.9 , 301 , svt , 0.001324 , 0.51 , 0.6359731 , 0.0605444 , 0.0012609072 , 0.40 , 0.5486443 , 0.0748166 , 0.001324 , 0.51 , 0.6359731 , 0.0605444 , 0.001324 , 0.51 , 0.6358034 , 0.0605477 , 
14 , 0.90625 , 15 , NA , ON , NA , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 603 , MultiplierP_unq1 , MultiplierP , 258 , 31 , 30 , 533 , 0 , 603 , 0 , 603 , 0 , 0 , 0.55 , 0 , 0.705241689270751 , 0.9 , 289 , svt , 0.001229 , 0.55 , 0.6120489 , 0.0553442 , 0.001154361599 , 0.43 , 0.5318177 , 0.0693733 , 0.001229 , 0.55 , 0.6120489 , 0.0553442 , 0.001229 , 0.55 , 0.6122652 , 0.0553091 , 
14 , 0.90625 , 15 , NA , ON , NA , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 547 , MultiplierP_unq1 , MultiplierP , 255 , 30 , 30 , 513 , 0 , 547 , 0 , 546 , 0 , 0 , 0.59 , 0 , 0.758301732182056 , 0.9 , 285 , svt , 0.001152 , 0.59 , 0.580973 , 0.0515287 , 0.001099853995 , 0.47 , 0.495196 , 0.0632262 , 0.001152 , 0.59 , 0.580973 , 0.0515287 , 0.001152 , 0.58 , 0.579767 , 0.0512587 , 
14 , 0.90625 , 15 , NA , ON , NA , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 543 , MultiplierP_unq1 , MultiplierP , 250 , 30 , 30 , 487 , 0 , 543 , 0 , 543 , 0 , 0 , 0.63 , 0 , 0.815353836533546 , 0.9 , 280 , svt , 0.001143 , 0.63 , 0.5670209 , 0.0479384 , 0.001050991192 , 0.50 , 0.4738978 , 0.0593708 , 0.001143 , 0.63 , 0.5670209 , 0.0479384 , 0.001143 , 0.63 , 0.5666874 , 0.0479251 , 
14 , 0.90625 , 15 , NA , ON , NA , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 525 , MultiplierP_unq1 , MultiplierP , 248 , 31 , 30 , 474 , 0 , 525 , 0 , 526 , 0 , 0 , 0.67 , 0 , 0.876698351772147 , 0.9 , 279 , svt , 0.001096 , 0.67 , 0.5558872 , 0.0465845 , 0.00101165399 , 0.54 , 0.4595531 , 0.0562786 , 0.001096 , 0.67 , 0.5558872 , 0.0465845 , 0.001096 , 0.67 , 0.5572574 , 0.0468249 , 
14 , 0.90625 , 15 , NA , ON , NA , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 431 , MultiplierP_unq1 , MultiplierP , 267 , 31 , 30 , 438 , 0 , 431 , 0 , 432 , 0 , 0 , 0.73 , 0 , 0.942658224639846 , 0.9 , 298 , svt , 0.001001 , 0.73 , 0.5793708 , 0.0445452 , 0.000956440819 , 0.57 , 0.450767 , 0.0519207 , 0.001001 , 0.73 , 0.5793708 , 0.0445452 , 0.001001 , 0.73 , 0.5800291 , 0.0445646 , 
14 , 0.90625 , 15 , NA , ON , NA , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 422 , MultiplierP_unq1 , MultiplierP , 260 , 31 , 30 , 425 , 0 , 422 , 0 , 421 , 0 , 0 , 0.77 , 0 , 1.01358069931914 , 0.9 , 291 , svt , 0.000983 , 0.77 , 0.553962 , 0.0428339 , 0.000929098819 , 0.61 , 0.4465755 , 0.050449 , 0.000983 , 0.77 , 0.553962 , 0.0428339 , 0.000983 , 0.77 , 0.5534829 , 0.0427886 , 
14 , 0.90625 , 15 , NA , ON , NA , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 543 , MultiplierP_unq1 , MultiplierP , 250 , 30 , 30 , 487 , 0 , 543 , 0 , 543 , 0 , 0 , 0.81 , 1 , 0.815353836533546 , 0.9 , 280 , svt , 0.001143 , 0.81 , 0.4597628 , 0.0356782 , 0.001050991192 , 0.65 , 0.3844534 , 0.0441308 , 0.001143 , 0.81 , 0.4597628 , 0.0356782 , 0.001143 , 0.81 , 0.4594913 , 0.0356682 , 
14 , 0.90625 , 15 , NA , ON , NA , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 422 , MultiplierP_unq1 , MultiplierP , 258 , 31 , 30 , 419 , 0 , 422 , 0 , 422 , 0 , 0 , 0.83 , 0 , 1.08983914549176 , 0.9 , 289 , svt , 0.000992 , 0.83 , 0.5504267 , 0.0428344 , 0.000916574419 , 0.66 , 0.4424457 , 0.0494698 , 0.000992 , 0.83 , 0.5504267 , 0.0428344 , 0.000992 , 0.83 , 0.5497163 , 0.0429704 , 
14 , 0.90625 , 15 , NA , ON , NA , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 423 , MultiplierP_unq1 , MultiplierP , 257 , 32 , 30 , 419 , 0 , 423 , 0 , 422 , 0 , 0 , 0.89 , 0 , 1.17183502393452 , 0.9 , 289 , svt , 0.000992 , 0.89 , 0.5501486 , 0.0421492 , 0.000913575619 , 0.70 , 0.4428991 , 0.0493194 , 0.000992 , 0.89 , 0.5501486 , 0.0421492 , 0.000992 , 0.90 , 0.548058 , 0.0419588 , 
14 , 0.90625 , 15 , NA , ON , NA , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 491 , MultiplierP_unq1 , MultiplierP , 272 , 30 , 30 , 490 , 0 , 491 , 0 , 490 , 0 , 0 , 0.95 , 0 , 20 , 0.9 , 302 , svt , 0.001009 , 0.95 , 0.5527296 , 0.0399962 , 0.000954676821 , 0.65 , 0.4352493 , 0.0467472 , 0.001009 , 0.95 , 0.5527296 , 0.0399962 , 0.001009 , 0.96 , 0.5527455 , 0.0399413 , 
14 , 0.90625 , 15 , NA , ON , NA , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 491 , MultiplierP_unq1 , MultiplierP , 272 , 30 , 30 , 490 , 0 , 491 , 0 , 490 , 0 , 0 , 1.26 , 1 , 20 , 0.9 , 302 , svt , 0.001009 , 1.26 , 0.4468459 , 0.0297001 , 0.000954676821 , 0.87 , 0.3523453 , 0.0346651 , 0.001009 , 1.26 , 0.4468459 , 0.0297001 , 0.001009 , 1.27 , 0.4468203 , 0.0296593 , 
14 , 0.90625 , 15 , NA , ON , NA , 16 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 491 , MultiplierP_unq1 , MultiplierP , 272 , 30 , 30 , 490 , 0 , 491 , 0 , 490 , 0 , 0 , 1.81 , 0 , 20 , 0.9 , 302 , svt , 0.001009 , 1.81 , 0.3548597 , 0.0217242 , 0.000954676821 , 1.26 , 0.2806011 , 0.0253192 , 0.001009 , 1.81 , 0.3548597 , 0.0217242 , 0.001009 , 1.83 , 0.3548221 , 0.0216945 , 
0 , 0.03125 , 15 , 1 , OFF , Array , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1308 , MultiplierP_unq1 , MultiplierP , 1429 , 31 , 30 , 1208 , 0 , 1308 , 0 , 1334 , 0 , 0 , 1.03 , 0 , 1.34 , 0.9 , 1460 , svt , 0.002083 , 1.03 , 0.8757184 , 0.0989317 , 0.001787108425 , 0.96 , 0.7106898 , 0.0990923 , 0.002083 , 1.03 , 0.8757184 , 0.0989317 , 0.002124 , 1.03 , 0.9079379 , 0.0998871 , 
0 , 0.03125 , 15 , 1 , OFF , Array , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 829 , MultiplierP_unq1 , MultiplierP , 350 , 32 , 30 , 829 , 0 , 829 , 0 , 830 , 0 , 0 , 1.91 , 0 , 20 , 0.9 , 382 , svt , 0.001292 , 1.91 , 0.5205685 , 0.0329356 , 0.001223863206 , 1.58 , 0.4355325 , 0.0356835 , 0.001292 , 1.91 , 0.5205685 , 0.0329356 , 0.001292 , 1.94 , 0.5374003 , 0.0331319 , 
0 , 0.03125 , 15 , 1 , OFF , Array , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 829 , MultiplierP_unq1 , MultiplierP , 350 , 32 , 30 , 829 , 0 , 829 , 0 , 830 , 0 , 0 , 2.51 , 1 , 20 , 0.9 , 382 , svt , 0.001292 , 2.51 , 0.4216419 , 0.0245386 , 0.001223863206 , 2.08 , 0.3531082 , 0.0265583 , 0.001292 , 2.51 , 0.4216419 , 0.0245386 , 0.001292 , 2.55 , 0.4352144 , 0.0246831 , 
0 , 0.03125 , 15 , 1 , OFF , Array , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 829 , MultiplierP_unq1 , MultiplierP , 350 , 32 , 30 , 829 , 0 , 829 , 0 , 830 , 0 , 0 , 3.61 , 0 , 20 , 0.9 , 382 , svt , 0.001292 , 3.61 , 0.3345941 , 0.018024 , 0.001223863206 , 2.98 , 0.2806123 , 0.0194847 , 0.001292 , 3.61 , 0.3345941 , 0.018024 , 0.001292 , 3.66 , 0.3453077 , 0.0181288 , 
1 , 0.09375 , 15 , 1 , OFF , OS1 , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1237 , MultiplierP_unq1 , MultiplierP , 1162 , 32 , 30 , 1222 , 0 , 1237 , 0 , 1341 , 0 , 0 , 0.57 , 0 , 0.73 , 0.9 , 1194 , svt , 0.002014 , 0.57 , 0.7694017 , 0.0963229 , 0.001834912834 , 0.50 , 0.6264904 , 0.1009383 , 0.002014 , 0.57 , 0.7694017 , 0.0963229 , 0.002101 , 0.57 , 0.808287 , 0.0980218 , 
1 , 0.09375 , 15 , 1 , OFF , OS1 , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 1137 , MultiplierP_unq1 , MultiplierP , 512 , 33 , 30 , 1156 , 0 , 1137 , 0 , 1146 , 0 , 0 , 0.61 , 0 , 0.793453540349324 , 0.9 , 545 , svt , 0.001676 , 0.61 , 0.6467391 , 0.0688338 , 0.001766469629 , 0.50 , 0.6005781 , 0.0948261 , 0.001676 , 0.61 , 0.6467391 , 0.0688338 , 0.001659 , 0.62 , 0.665813 , 0.0695904 , 
1 , 0.09375 , 15 , 1 , OFF , OS1 , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 946 , MultiplierP_unq1 , MultiplierP , 470 , 32 , 30 , 947 , 0 , 946 , 0 , 986 , 0 , 0 , 0.66 , 0 , 0.862422631086133 , 0.9 , 502 , svt , 0.001501 , 0.66 , 0.5874468 , 0.060359 , 0.001517216418 , 0.53 , 0.5352576 , 0.0789373 , 0.001501 , 0.66 , 0.5874468 , 0.060359 , 0.001513 , 0.67 , 0.6154348 , 0.0610634 , 
1 , 0.09375 , 15 , 1 , OFF , OS1 , 16 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 835 , MultiplierP_unq1 , MultiplierP , 487 , 32 , 30 , 838 , 0 , 835 , 0 , 855 , 0 , 0 , 0.72 , 0 , 0.937386698510509 , 0.9 , 519 , svt , 0.00142 , 0.72 , 0.5577673 , 0.0576686 , 0.001362513608 , 0.58 , 0.5004797 , 0.0698502 , 0.00142 , 0.72 , 0.5577673 , 0.0576686 , 0.001408 , 0.72 , 0.5816262 , 0.0562153 , 
