TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.VT,TOP.Voltage,TOP.top_Multiplier.Multiplier.Designware_MODE,TOP.top_Multiplier.Multiplier.MultP.BoothType,TOP.top_Multiplier.Multiplier.MultP.Designware_MODE,TOP.top_Multiplier.Multiplier.MultP.TreeType,TOP.top_Multiplier.Multiplier.PartialProductSum.AdderType,TOP.top_Multiplier.Multiplier.UseInc,TOP.top_Multiplier.Multiplier.Width,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
136 , 0.546 , 249 , lvt , 0.9 , OFF , 4 , OFF , Wallace , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 5351 , Multiplier_unq1 , Multiplier , 808 , 38 , 30 , 5337 , 0 , 5351 , 0 , 3865 , 0 , 0 , 3.52 , 0 , 2.87878098506323 , 1.0 , 846 , lvt , 0.006154 , 3.52 , 2.5267 , 0.2573362 , 0.005830372816 , 2.78 , 2.1538 , 0.3836891 , 0.006154 , 3.52 , 2.5267 , 0.2573362 , 0.00534 , 3.60 , 2.4618 , 0.2441607 , 
136 , 0.546 , 249 , lvt , 0.9 , OFF , 4 , OFF , Wallace , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 5376 , Multiplier_unq1 , Multiplier , 859 , 38 , 30 , 5371 , 0 , 5376 , 0 , 3904 , 0 , 0 , 4.07 , 0 , 40 , 1.0 , 897 , lvt , 0.006169 , 4.07 , 2.5419 , 0.2503453 , 0.005840604016 , 2.74 , 2.1043 , 0.3470533 , 0.006169 , 4.07 , 2.5419 , 0.2503453 , 0.005325 , 4.14 , 2.4864 , 0.2356426 , 
137 , 0.55 , 249 , lvt , 0.9 , OFF , NA , ON , NA , DesignWare , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 3043 , Multiplier_unq1 , Multiplier , 671 , 35 , 30 , 2843 , 0 , 3043 , 0 , 3040 , 0 , 0 , 0.92 , 0 , 0.1 , 1.0 , 706 , lvt , 0.007103 , 0.92 , 4.1660 , 0.7137361 , 0.00589052524 , 0.79 , 3.1598 , 0.5949994 , 0.007103 , 0.92 , 4.1660 , 0.7137361 , 0.007103 , 0.91 , 4.1510 , 0.7103179 , 
137 , 0.55 , 249 , lvt , 0.9 , OFF , NA , ON , NA , DesignWare , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 1784 , Multiplier_unq1 , Multiplier , 1227 , 35 , 30 , 1775 , 0 , 1784 , 0 , 1784 , 0 , 0 , 3.77 , 0 , 3 , 1.0 , 1262 , lvt , 0.004478 , 3.77 , 2.4270 , 0.3304249 , 0.004222133945 , 3.01 , 2.1900 , 0.3929244 , 0.004478 , 3.77 , 2.4270 , 0.3304249 , 0.004478 , 3.76 , 2.4277 , 0.3299838 , 
137 , 0.55 , 249 , lvt , 0.9 , OFF , NA , ON , NA , DesignWare , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 1780 , Multiplier_unq1 , Multiplier , 358 , 33 , 30 , 1775 , 0 , 1780 , 0 , 1781 , 0 , 0 , 3.89 , 0 , 3.13000957552883 , 1.0 , 391 , lvt , 0.004468 , 3.89 , 2.4131 , 0.3261475 , 0.004207669144 , 3.14 , 2.1617 , 0.3875991 , 0.004468 , 3.89 , 2.4131 , 0.3261475 , 0.004468 , 3.89 , 2.4132 , 0.3268977 , 
137 , 0.55 , 249 , lvt , 0.9 , OFF , NA , ON , NA , DesignWare , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 1785 , Multiplier_unq1 , Multiplier , 360 , 32 , 30 , 1775 , 0 , 1785 , 0 , 1783 , 0 , 0 , 4.05 , 0 , 3.22268419174413 , 1.0 , 392 , lvt , 0.004459 , 4.05 , 2.4027 , 0.3257257 , 0.004200436743 , 3.23 , 2.1571 , 0.3872449 , 0.004459 , 4.05 , 2.4027 , 0.3257257 , 0.004459 , 4.04 , 2.4027 , 0.3251245 , 
137 , 0.55 , 249 , lvt , 0.9 , OFF , NA , ON , NA , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 1781 , Multiplier_unq1 , Multiplier , 360 , 32 , 30 , 1775 , 0 , 1781 , 0 , 1785 , 0 , 0 , 4.15 , 0 , 3.31810275627121 , 1.0 , 392 , lvt , 0.00445 , 4.15 , 2.3979 , 0.3232794 , 0.004193380743 , 3.30 , 2.1484 , 0.3855098 , 0.00445 , 4.15 , 2.3979 , 0.3232794 , 0.00445 , 4.16 , 2.4022 , 0.325386 , 
137 , 0.55 , 249 , lvt , 0.9 , OFF , NA , ON , NA , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 1780 , Multiplier_unq1 , Multiplier , 348 , 34 , 30 , 1775 , 0 , 1780 , 0 , 1780 , 0 , 0 , 4.25 , 0 , 3.41634651306496 , 1.0 , 382 , lvt , 0.00445 , 4.25 , 2.3951 , 0.3217745 , 0.004184913542 , 3.40 , 2.1385 , 0.383485 , 0.00445 , 4.25 , 2.3951 , 0.3217745 , 0.00445 , 4.25 , 2.3959 , 0.3214915 , 
138 , 0.554 , 249 , lvt , 0.9 , OFF , NA , ON , NA , Sklansky , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 3515 , Multiplier_unq1 , Multiplier , 730 , 33 , 30 , 3220 , 0 , 3515 , 0 , 3515 , 0 , 0 , 0.99 , 0 , 0.1 , 1.0 , 763 , lvt , 0.007619 , 0.99 , 4.3228 , 0.7568267 , 0.006389913653 , 0.84 , 3.3444 , 0.6418756 , 0.007619 , 0.99 , 4.3228 , 0.7568267 , 0.007619 , 0.98 , 4.3156 , 0.7566116 , 
138 , 0.554 , 249 , lvt , 0.9 , OFF , NA , ON , NA , Sklansky , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 3439 , Multiplier_unq1 , Multiplier , 1315 , 33 , 30 , 3246 , 0 , 3439 , 0 , 3440 , 0 , 0 , 1.01 , 0 , 0.81 , 1.0 , 1348 , lvt , 0.006468 , 1.01 , 3.5868 , 0.5168665 , 0.006603886847 , 0.82 , 3.4346 , 0.6627479 , 0.006468 , 1.01 , 3.5868 , 0.5168665 , 0.006468 , 1.01 , 3.5946 , 0.5170235 , 
138 , 0.554 , 249 , lvt , 0.9 , OFF , NA , ON , NA , Sklansky , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 2769 , Multiplier_unq1 , Multiplier , 463 , 33 , 30 , 2693 , 0 , 2769 , 0 , 2773 , 0 , 0 , 1.14 , 0 , 0.915962376507094 , 1.0 , 496 , lvt , 0.005495 , 1.14 , 2.9856 , 0.4018888 , 0.005270655603 , 0.92 , 2.8126 , 0.511119 , 0.005495 , 1.14 , 2.9856 , 0.4018888 , 0.005495 , 1.14 , 2.9917 , 0.402705 , 
138 , 0.554 , 249 , lvt , 0.9 , OFF , NA , ON , NA , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2320 , Multiplier_unq1 , Multiplier , 395 , 32 , 30 , 2335 , 0 , 2320 , 0 , 2320 , 0 , 0 , 1.28 , 0 , 1.02315496972747 , 1.0 , 427 , lvt , 0.005097 , 1.28 , 2.7878 , 0.3613371 , 0.004873049974 , 1.02 , 2.6802 , 0.4698698 , 0.005097 , 1.28 , 2.7878 , 0.3613371 , 0.005097 , 1.27 , 2.7819 , 0.3606996 , 
138 , 0.554 , 249 , lvt , 0.9 , OFF , NA , ON , NA , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2238 , Multiplier_unq1 , Multiplier , 370 , 32 , 30 , 2248 , 0 , 2238 , 0 , 2239 , 0 , 0 , 1.41 , 0 , 1.14289202147148 , 1.0 , 402 , lvt , 0.004929 , 1.41 , 2.6722 , 0.3366569 , 0.004631029162 , 1.14 , 2.4697 , 0.424665 , 0.004929 , 1.41 , 2.6722 , 0.3366569 , 0.004929 , 1.42 , 2.6786 , 0.3369846 , 
138 , 0.554 , 249 , lvt , 0.9 , OFF , NA , ON , NA , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2226 , Multiplier_unq1 , Multiplier , 366 , 32 , 30 , 2224 , 0 , 2226 , 0 , 2226 , 0 , 0 , 1.59 , 0 , 1.2766415757049 , 1.0 , 398 , lvt , 0.004831 , 1.59 , 2.6348 , 0.3261855 , 0.00455852876 , 1.27 , 2.4237 , 0.4119413 , 0.004831 , 1.59 , 2.6348 , 0.3261855 , 0.004831 , 1.59 , 2.6335 , 0.3260839 , 
138 , 0.554 , 249 , lvt , 0.9 , OFF , NA , ON , NA , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2222 , Multiplier_unq1 , Multiplier , 361 , 34 , 30 , 2221 , 0 , 2222 , 0 , 2222 , 0 , 0 , 1.76 , 0 , 1.42604347759807 , 1.0 , 395 , lvt , 0.004821 , 1.76 , 2.6075 , 0.3222485 , 0.00454706276 , 1.42 , 2.4113 , 0.4098864 , 0.004821 , 1.76 , 2.6075 , 0.3222485 , 0.004821 , 1.75 , 2.6098 , 0.3228804 , 
138 , 0.554 , 249 , lvt , 0.9 , OFF , NA , ON , NA , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2218 , Multiplier_unq1 , Multiplier , 358 , 34 , 30 , 2218 , 0 , 2218 , 0 , 2218 , 0 , 0 , 1.95 , 0 , 1.59292947895509 , 1.0 , 392 , lvt , 0.004821 , 1.95 , 2.5901 , 0.316539 , 0.004539124761 , 1.49 , 2.4135 , 0.4097712 , 0.004821 , 1.95 , 2.5901 , 0.316539 , 0.004821 , 1.97 , 2.5893 , 0.3164706 , 
138 , 0.554 , 249 , lvt , 0.9 , OFF , NA , ON , NA , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2496 , Multiplier_unq1 , Multiplier , 367 , 33 , 30 , 2501 , 0 , 2496 , 0 , 2496 , 0 , 0 , 2.13 , 0 , 1.77934569652672 , 1.0 , 400 , lvt , 0.004958 , 2.13 , 2.5188 , 0.2724075 , 0.004640554794 , 1.50 , 2.2616 , 0.3456784 , 0.004958 , 2.13 , 2.5188 , 0.2724075 , 0.004958 , 2.12 , 2.5187 , 0.2724401 , 
138 , 0.554 , 249 , lvt , 0.9 , OFF , NA , ON , NA , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2488 , Multiplier_unq1 , Multiplier , 387 , 33 , 30 , 2493 , 0 , 2488 , 0 , 2488 , 0 , 0 , 2.15 , 0 , 1.98757769855888 , 1.0 , 420 , lvt , 0.004949 , 2.15 , 2.5239 , 0.2730625 , 0.004635615593 , 1.50 , 2.2601 , 0.3467221 , 0.004949 , 2.15 , 2.5239 , 0.2730625 , 0.004949 , 2.14 , 2.5247 , 0.2730625 , 
139 , 0.558 , 249 , lvt , 0.9 , ON , NA , NA , NA , NA , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 3162 , Multiplier_unq1 , Multiplier , 1002 , 32 , 30 , 2908 , 0 , 3162 , 0 , 3160 , 0 , 0 , 0.90 , 0 , 0.4 , 1.0 , 1034 , lvt , 0.007389 , 0.90 , 4.2623 , 0.7414446 , 0.005868122436 , 0.78 , 3.2067 , 0.592998 , 0.007389 , 0.90 , 4.2623 , 0.7414446 , 0.007389 , 0.90 , 4.2514 , 0.7394507 , 
139 , 0.558 , 249 , lvt , 0.9 , ON , NA , NA , NA , NA , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 3787 , Multiplier_unq1 , Multiplier , 1785 , 32 , 30 , 3011 , 0 , 3787 , 0 , 3787 , 0 , 0 , 0.92 , 0 , 0.74 , 1.0 , 1817 , lvt , 0.006764 , 0.92 , 3.7989 , 0.5551873 , 0.006133075245 , 0.78 , 3.2181 , 0.6149368 , 0.006764 , 0.92 , 3.7989 , 0.5551873 , 0.006764 , 0.93 , 3.8096 , 0.5553657 , 
139 , 0.558 , 249 , lvt , 0.9 , ON , NA , NA , NA , NA , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 2604 , Multiplier_unq1 , Multiplier , 415 , 31 , 30 , 2339 , 0 , 2604 , 0 , 2604 , 0 , 0 , 1.13 , 0 , 0.90649453795235 , 1.0 , 446 , lvt , 0.005138 , 1.13 , 2.8278 , 0.3697618 , 0.004736692775 , 0.91 , 2.5425 , 0.446095 , 0.005138 , 1.13 , 2.8278 , 0.3697618 , 0.005138 , 1.13 , 2.8317 , 0.3707202 , 
139 , 0.558 , 249 , lvt , 0.9 , ON , NA , NA , NA , NA , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 2036 , Multiplier_unq1 , Multiplier , 387 , 32 , 30 , 2035 , 0 , 2036 , 0 , 2036 , 0 , 0 , 2.93 , 0 , 2.33821710232785 , 1.0 , 419 , lvt , 0.003995 , 2.93 , 2.0564 , 0.2393383 , 0.00375873131 , 2.34 , 1.7930 , 0.3004504 , 0.003995 , 2.93 , 2.0564 , 0.2393383 , 0.003995 , 2.93 , 2.0581 , 0.2394878 , 
139 , 0.558 , 249 , lvt , 0.9 , ON , NA , NA , NA , NA , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2035 , Multiplier_unq1 , Multiplier , 418 , 33 , 30 , 2050 , 0 , 2035 , 0 , 2034 , 0 , 0 , 6.31 , 0 , 20 , 1.0 , 451 , lvt , 0.003759 , 6.31 , 1.9996 , 0.2212317 , 0.003484958466 , 4.92 , 1.6706 , 0.2548559 , 0.003759 , 6.31 , 1.9996 , 0.2212317 , 0.003759 , 6.33 , 1.9992 , 0.2211592 , 
140 , 0.562 , 249 , lvt , 1.0 , OFF , 1 , OFF , Array , DesignWare , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 6230 , Multiplier_unq1 , Multiplier , 2636 , 38 , 30 , 5919 , 0 , 6230 , 0 , 6277 , 0 , 0 , 1.95 , 1 , 0.1 , 1.0 , 2674 , lvt , 0.010101 , 1.95 , 6.3663 , 1.1641 , 0.00825499092 , 1.78 , 4.7200 , 0.9437847 , 0.010101 , 1.95 , 6.3663 , 1.1641 , 0.009631 , 1.96 , 6.0934 , 1.0702 , 
140 , 0.562 , 249 , lvt , 1.0 , OFF , 1 , OFF , Array , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 5651 , Multiplier_unq1 , Multiplier , 4425 , 38 , 30 , 5525 , 0 , 5651 , 0 , 5753 , 0 , 0 , 1.98 , 1 , 1.96 , 1.0 , 4463 , lvt , 0.008817 , 1.98 , 5.8157 , 0.9385858 , 0.008148268885 , 1.76 , 4.8888 , 0.9701869 , 0.008817 , 1.98 , 5.8157 , 0.9385858 , 0.008519 , 1.98 , 5.4954 , 0.8666601 , 
141 , 0.566 , 249 , lvt , 1.0 , OFF , 1 , OFF , Array , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2671 , Multiplier_unq1 , Multiplier , 615 , 38 , 30 , 2671 , 0 , 2671 , 0 , 2676 , 0 , 0 , 3.46 , 1 , 20 , 1.0 , 653 , lvt , 0.00579 , 3.46 , 4.4337 , 0.6007263 , 0.005493977897 , 2.83 , 4.0360 , 0.6757338 , 0.00579 , 3.46 , 4.4337 , 0.6007263 , 0.00579 , 3.50 , 4.4190 , 0.6001112 , 
142 , 0.57 , 249 , lvt , 1.0 , OFF , 1 , OFF , OS1 , DesignWare , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 5744 , Multiplier_unq1 , Multiplier , 2172 , 37 , 30 , 5664 , 0 , 5744 , 0 , 5979 , 0 , 0 , 1.00 , 1 , 0.4 , 1.0 , 2209 , lvt , 0.008886 , 1.00 , 5.1974 , 0.9515363 , 0.007455722531 , 0.87 , 3.6348 , 0.7756896 , 0.008886 , 1.00 , 5.1974 , 0.9515363 , 0.009023 , 1.02 , 5.3240 , 0.9669486 , 
142 , 0.57 , 249 , lvt , 1.0 , OFF , 1 , OFF , OS1 , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 5205 , Multiplier_unq1 , Multiplier , 3705 , 37 , 30 , 5072 , 0 , 5205 , 0 , 5439 , 0 , 0 , 1.03 , 1 , 1.01 , 1.0 , 3742 , lvt , 0.007854 , 1.03 , 4.3660 , 0.7071453 , 0.007198531321 , 0.88 , 3.4617 , 0.7458049 , 0.007854 , 1.03 , 4.3660 , 0.7071453 , 0.008026 , 1.03 , 4.4141 , 0.7130944 , 
142 , 0.57 , 249 , lvt , 1.0 , OFF , 1 , OFF , OS1 , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 4716 , Multiplier_unq1 , Multiplier , 913 , 38 , 30 , 4572 , 0 , 4716 , 0 , 4672 , 0 , 0 , 1.18 , 1 , 1.17301261369951 , 1.0 , 951 , lvt , 0.006822 , 1.18 , 3.5493 , 0.4954994 , 0.006492931294 , 0.94 , 3.0865 , 0.6134375 , 0.006822 , 1.18 , 3.5493 , 0.4954994 , 0.00681 , 1.19 , 3.5963 , 0.5158037 , 
142 , 0.57 , 249 , lvt , 1.0 , OFF , 1 , OFF , OS1 , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 4396 , Multiplier_unq1 , Multiplier , 845 , 39 , 30 , 4316 , 0 , 4396 , 0 , 4409 , 0 , 0 , 1.34 , 1 , 1.33588212805647 , 1.0 , 884 , lvt , 0.006501 , 1.34 , 3.2146 , 0.4240917 , 0.006101499672 , 1.07 , 2.8607 , 0.5448428 , 0.006501 , 1.34 , 3.2146 , 0.4240917 , 0.006455 , 1.34 , 3.2705 , 0.436837 , 
142 , 0.57 , 249 , lvt , 1.0 , OFF , 1 , OFF , OS1 , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 4182 , Multiplier_unq1 , Multiplier , 797 , 37 , 30 , 4128 , 0 , 4182 , 0 , 4197 , 0 , 0 , 1.53 , 1 , 1.52136561808348 , 1.0 , 834 , lvt , 0.006386 , 1.53 , 3.1775 , 0.4303319 , 0.005970787263 , 1.22 , 2.7831 , 0.5443679 , 0.006386 , 1.53 , 3.1775 , 0.4303319 , 0.006352 , 1.55 , 3.2234 , 0.4642477 , 
142 , 0.57 , 249 , lvt , 1.0 , OFF , 1 , OFF , OS1 , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 0 , 4169 , Multiplier_unq1 , Multiplier , 809 , 36 , 30 , 4056 , 0 , 4169 , 0 , 4064 , 0 , 0 , 1.74 , 1 , 1.7326029709327 , 1.0 , 845 , lvt , 0.006306 , 1.74 , 3.1439 , 0.4013107 , 0.005907106849 , 1.39 , 2.7467 , 0.5278877 , 0.006306 , 1.74 , 3.1439 , 0.4013107 , 0.00626 , 1.73 , 2.9279 , 0.3864347 , 
142 , 0.57 , 249 , lvt , 1.0 , OFF , 1 , OFF , OS1 , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 1 , 1 , 1 , 0 , 3788 , Multiplier_unq1 , Multiplier , 735 , 37 , 30 , 3785 , 0 , 3788 , 0 , 3775 , 0 , 0 , 1.98 , 1 , 1.97317003828864 , 1.0 , 772 , lvt , 0.006122 , 1.98 , 3.0325 , 0.4218853 , 0.00579791523 , 1.58 , 2.7145 , 0.5378531 , 0.006122 , 1.98 , 3.0325 , 0.4218853 , 0.006122 , 1.97 , 2.9051 , 0.4235719 , 
142 , 0.57 , 249 , lvt , 1.0 , OFF , 1 , OFF , OS1 , DesignWare , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2175 , Multiplier_unq1 , Multiplier , 687 , 37 , 30 , 2174 , 0 , 2175 , 0 , 2176 , 0 , 0 , 3.78 , 1 , 40 , 1.0 , 724 , lvt , 0.005423 , 3.78 , 3.2565 , 0.6084244 , 0.00512971188 , 2.89 , 2.7649 , 0.6441316 , 0.005423 , 3.78 , 3.2565 , 0.6084244 , 0.005411 , 3.88 , 3.1352 , 0.6076725 , 
143 , 0.574 , 249 , lvt , 1.0 , OFF , 1 , OFF , OS1 , Sklansky , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 5630 , Multiplier_unq1 , Multiplier , 2001 , 40 , 30 , 5484 , 0 , 5630 , 0 , 5710 , 0 , 0 , 1.11 , 1 , 0.4 , 1.0 , 2041 , lvt , 0.008473 , 1.11 , 4.8410 , 0.8810031 , 0.007414092115 , 0.97 , 3.4819 , 0.758378 , 0.008473 , 1.11 , 4.8410 , 0.8810031 , 0.00845 , 1.11 , 4.7637 , 0.8647498 , 
143 , 0.574 , 249 , lvt , 1.0 , OFF , 1 , OFF , OS1 , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 4674 , Multiplier_unq1 , Multiplier , 3210 , 40 , 30 , 4605 , 0 , 4674 , 0 , 4785 , 0 , 0 , 1.14 , 1 , 1.13 , 1.0 , 3250 , lvt , 0.00728 , 1.14 , 3.9200 , 0.6250338 , 0.007037654471 , 0.96 , 3.4714 , 0.7506878 , 0.00728 , 1.14 , 3.9200 , 0.6250338 , 0.007384 , 1.13 , 3.8965 , 0.6138866 , 
143 , 0.574 , 249 , lvt , 1.0 , OFF , 1 , OFF , OS1 , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 4031 , Multiplier_unq1 , Multiplier , 1021 , 36 , 30 , 3922 , 0 , 4031 , 0 , 3965 , 0 , 0 , 1.24 , 1 , 1.23164078407662 , 1.0 , 1057 , lvt , 0.006753 , 1.24 , 3.7335 , 0.6120972 , 0.006447596406 , 0.99 , 3.2626 , 0.7081729 , 0.006753 , 1.24 , 3.7335 , 0.6120972 , 0.006719 , 1.24 , 3.6217 , 0.6021788 , 
143 , 0.574 , 249 , lvt , 1.0 , OFF , 1 , OFF , OS1 , Sklansky , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2674 , Multiplier_unq1 , Multiplier , 624 , 40 , 30 , 2671 , 0 , 2674 , 0 , 2679 , 0 , 0 , 2.47 , 1 , 20 , 1.0 , 664 , lvt , 0.005801 , 2.47 , 3.4927 , 0.5996832 , 0.005493977897 , 1.86 , 3.0308 , 0.6745548 , 0.005801 , 2.47 , 3.4927 , 0.5996832 , 0.005801 , 2.73 , 3.3284 , 0.600287 , 
144 , 0.578 , 249 , lvt , 1.0 , OFF , 1 , OFF , Wallace , DesignWare , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 6707 , Multiplier_unq1 , Multiplier , 1882 , 39 , 30 , 6019 , 0 , 6707 , 0 , 6938 , 0 , 0 , 0.78 , 1 , 0.1 , 1.0 , 1921 , lvt , 0.012066 , 0.78 , 6.8945 , 1.4775 , 0.009312332567 , 0.65 , 4.7038 , 1.1538 , 0.012066 , 0.78 , 6.8945 , 1.4775 , 0.012031 , 0.79 , 6.6873 , 1.4557 , 
144 , 0.578 , 249 , lvt , 1.0 , OFF , 1 , OFF , Wallace , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 5813 , Multiplier_unq1 , Multiplier , 3341 , 39 , 30 , 5535 , 0 , 5813 , 0 , 6104 , 0 , 0 , 0.82 , 1 , 0.79 , 1.0 , 3380 , lvt , 0.008911 , 0.82 , 5.1949 , 0.9009807 , 0.008770431743 , 0.65 , 4.4036 , 1.0677 , 0.008911 , 0.82 , 5.1949 , 0.9009807 , 0.009076 , 0.79 , 4.9919 , 0.891511 , 
144 , 0.578 , 249 , lvt , 1.0 , OFF , 1 , OFF , Wallace , DesignWare , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 4589 , Multiplier_unq1 , Multiplier , 957 , 35 , 30 , 4464 , 0 , 4589 , 0 , 4542 , 0 , 0 , 0.96 , 1 , 0.94697840850558 , 1.0 , 992 , lvt , 0.006866 , 0.96 , 3.8106 , 0.5677796 , 0.006557317312 , 0.76 , 3.2314 , 0.6523676 , 0.006866 , 0.96 , 3.8106 , 0.5677796 , 0.006772 , 0.96 , 3.6661 , 0.558406 , 
144 , 0.578 , 249 , lvt , 1.0 , OFF , 1 , OFF , Wallace , DesignWare , NO , 32 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 2303 , Multiplier_unq1 , Multiplier , 727 , 39 , 30 , 2302 , 0 , 2303 , 0 , 2302 , 0 , 0 , 3.46 , 1 , 40 , 1.0 , 766 , lvt , 0.005531 , 3.46 , 3.3451 , 0.612421 , 0.005234140682 , 2.78 , 2.8873 , 0.6526319 , 0.005531 , 3.46 , 3.3451 , 0.612421 , 0.005531 , 3.69 , 3.2890 , 0.6105251 , 
145 , 0.582 , 249 , lvt , 1.0 , OFF , 1 , OFF , Wallace , Sklansky , NO , 32 , 1 , 0 , 0 , 0 , 0 , 1 , 1 , 0 , 6558 , Multiplier_unq1 , Multiplier , 1840 , 36 , 30 , 6003 , 0 , 6558 , 0 , 7070 , 0 , 0 , 0.84 , 1 , 0.1 , 1.0 , 1876 , lvt , 0.01157 , 0.84 , 6.6077 , 1.4396 , 0.00930721696 , 0.70 , 4.5723 , 1.1531 , 0.01157 , 0.84 , 6.6077 , 1.4396 , 0.012244 , 0.81 , 6.7358 , 1.5098 , 
145 , 0.582 , 249 , lvt , 1.0 , OFF , 1 , OFF , Wallace , Sklansky , NO , 32 , 1 , 1 , 0 , 0 , 0 , 1 , 1 , 0 , 5799 , Multiplier_unq1 , Multiplier , 3173 , 36 , 30 , 5548 , 0 , 5799 , 0 , 6276 , 0 , 0 , 0.88 , 1 , 0.85 , 1.0 , 3209 , lvt , 0.008757 , 0.88 , 5.0253 , 0.8713188 , 0.008660887346 , 0.72 , 4.2754 , 1.0313 , 0.008757 , 0.88 , 5.0253 , 0.8713188 , 0.009041 , 0.86 , 4.9337 , 0.8674669 , 
