TOP.DesignIndex,TOP.Color,TOP.DesignCount,TOP.top_MultiplierP.MultiplierP.BoothType,TOP.top_MultiplierP.MultiplierP.Designware_MODE,TOP.top_MultiplierP.MultiplierP.TreeType,TOP.top_MultiplierP.MultiplierP.Width,STAT_Comp_Good,STAT_Mapped_Timing_Good,STAT_Optimized_Timing_Good,STAT_Pareto,STAT_Routed_Timing_Good,STAT_Run_Good,STAT_Synthesis_Good,STAT_Timing_Good,INFO_Comb_Cell_Count,INFO_DESIGN,INFO_DESIGN_NAME,INFO_EvalTime,INFO_GenTime,INFO_IO2CORE,INFO_Mapped_Comb_Cell_Count,INFO_Mapped_Seq_Cell_Count,INFO_Optimized_Comb_Cell_Count,INFO_Optimized_Seq_Cell_Count,INFO_Routed_Comb_Cell_Count,INFO_Routed_Seq_Cell_Count,INFO_Seq_Cell_Count,INFO_Suggest_Delay,INFO_TARGET,INFO_TARGET_DELAY,INFO_TARGET_VOLTAGE,INFO_TotalRunTime,INFO_VT,COST_Area,COST_Delay,COST_Dyn_Energy,COST_Leak_Power,COST_Mapped_Area,COST_Mapped_Delay,COST_Mapped_Dyn_Energy,COST_Mapped_Leak_Power,COST_Optimized_Area,COST_Optimized_Delay,COST_Optimized_Dyn_Energy,COST_Optimized_Leak_Power,COST_Routed_Area,COST_Routed_Delay,COST_Routed_Dyn_Energy,COST_Routed_Leak_Power,
14 , 0.90625 , 15 , NA , ON , NA , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 306 , MultiplierP_unq1 , MultiplierP , 240 , 31 , 30 , 259 , 0 , 306 , 0 , 306 , 0 , 0 , 0.45 , 0 , 0.586462975133687 , 0.9 , 271 , svt , 0.000559 , 0.45 , 0.2441827 , 0.0236414 , 0.0005059152 , 0.36 , 0.1998083 , 0.0290261 , 0.000559 , 0.45 , 0.2441827 , 0.0236414 , 0.000559 , 0.45 , 0.2437628 , 0.0235855 , 
14 , 0.90625 , 15 , NA , ON , NA , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 241 , MultiplierP_unq1 , MultiplierP , 235 , 32 , 30 , 232 , 0 , 241 , 0 , 240 , 0 , 0 , 0.49 , 0 , 0.635149406591051 , 0.9 , 267 , svt , 0.00052 , 0.49 , 0.2325677 , 0.0222401 , 0.000493037998 , 0.39 , 0.2002497 , 0.0284162 , 0.00052 , 0.49 , 0.2325677 , 0.0222401 , 0.00052 , 0.49 , 0.2311747 , 0.0220339 , 
14 , 0.90625 , 15 , NA , ON , NA , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 249 , MultiplierP_unq1 , MultiplierP , 220 , 31 , 30 , 228 , 0 , 249 , 0 , 249 , 0 , 0 , 0.53 , 0 , 0.68787764240531 , 0.9 , 251 , svt , 0.000511 , 0.53 , 0.2273526 , 0.0210697 , 0.000467283597 , 0.42 , 0.1844696 , 0.0257423 , 0.000511 , 0.53 , 0.2273526 , 0.0210697 , 0.000511 , 0.53 , 0.2275611 , 0.0210697 , 
14 , 0.90625 , 15 , NA , ON , NA , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 214 , MultiplierP_unq1 , MultiplierP , 232 , 31 , 30 , 212 , 0 , 214 , 0 , 216 , 0 , 0 , 0.62 , 0 , 0.806829537385929 , 0.9 , 263 , svt , 0.000452 , 0.62 , 0.2245584 , 0.0192887 , 0.000430945207 , 0.49 , 0.173613 , 0.022858 , 0.000452 , 0.62 , 0.2245584 , 0.0192887 , 0.000452 , 0.61 , 0.2257913 , 0.0196645 , 
14 , 0.90625 , 15 , NA , ON , NA , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 208 , MultiplierP_unq1 , MultiplierP , 232 , 31 , 30 , 209 , 0 , 208 , 0 , 208 , 0 , 0 , 0.67 , 0 , 0.873810152761968 , 0.9 , 263 , svt , 0.000452 , 0.67 , 0.2193728 , 0.0179927 , 0.000410482807 , 0.53 , 0.16907 , 0.0212769 , 0.000452 , 0.67 , 0.2193728 , 0.0179927 , 0.000452 , 0.67 , 0.2203779 , 0.018341 , 
14 , 0.90625 , 15 , NA , ON , NA , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 208 , MultiplierP_unq1 , MultiplierP , 230 , 30 , 30 , 203 , 0 , 208 , 0 , 208 , 0 , 0 , 0.71 , 0 , 0.946351301842176 , 0.9 , 260 , svt , 0.000449 , 0.71 , 0.2199274 , 0.0180066 , 0.000405720007 , 0.57 , 0.1674513 , 0.0208609 , 0.000449 , 0.71 , 0.2199274 , 0.0180066 , 0.000449 , 0.72 , 0.2196274 , 0.0179796 , 
14 , 0.90625 , 15 , NA , ON , NA , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 205 , MultiplierP_unq1 , MultiplierP , 227 , 32 , 30 , 203 , 0 , 205 , 0 , 205 , 0 , 0 , 0.77 , 0 , 1.02491460378161 , 0.9 , 259 , svt , 0.000446 , 0.77 , 0.2181691 , 0.0178942 , 0.000400780807 , 0.61 , 0.1652093 , 0.0204415 , 0.000446 , 0.77 , 0.2181691 , 0.0178942 , 0.000446 , 0.77 , 0.2180663 , 0.0178942 , 
14 , 0.90625 , 15 , NA , ON , NA , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 246 , MultiplierP_unq1 , MultiplierP , 242 , 32 , 30 , 247 , 0 , 246 , 0 , 246 , 0 , 0 , 0.84 , 0 , 20 , 0.9 , 274 , svt , 0.000452 , 0.84 , 0.2184926 , 0.0160252 , 0.000420008409 , 0.54 , 0.1630051 , 0.020024 , 0.000452 , 0.84 , 0.2184926 , 0.0160252 , 0.000452 , 0.85 , 0.2182097 , 0.0160116 , 
14 , 0.90625 , 15 , NA , ON , NA , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 205 , MultiplierP_unq1 , MultiplierP , 227 , 32 , 30 , 203 , 0 , 205 , 0 , 205 , 0 , 0 , 1.00 , 1 , 1.02491460378161 , 0.9 , 259 , svt , 0.000446 , 1.00 , 0.1766087 , 0.0132883 , 0.000400780807 , 0.81 , 0.1337178 , 0.0151655 , 0.000446 , 1.00 , 0.1766087 , 0.0132883 , 0.000446 , 1.00 , 0.1765253 , 0.0132883 , 
14 , 0.90625 , 15 , NA , ON , NA , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 246 , MultiplierP_unq1 , MultiplierP , 242 , 32 , 30 , 247 , 0 , 246 , 0 , 246 , 0 , 0 , 1.11 , 1 , 20 , 0.9 , 274 , svt , 0.000452 , 1.11 , 0.1767105 , 0.0119053 , 0.000420008409 , 0.71 , 0.1319199 , 0.0148554 , 0.000452 , 1.11 , 0.1767105 , 0.0119053 , 0.000452 , 1.12 , 0.1764806 , 0.0118952 , 
14 , 0.90625 , 15 , NA , ON , NA , 11 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 1 , 246 , MultiplierP_unq1 , MultiplierP , 242 , 32 , 30 , 247 , 0 , 246 , 0 , 246 , 0 , 0 , 1.60 , 0 , 20 , 0.9 , 274 , svt , 0.000452 , 1.60 , 0.140289 , 0.008713 , 0.000420008409 , 1.03 , 0.1050088 , 0.0108568 , 0.000452 , 1.60 , 0.140289 , 0.008713 , 0.000452 , 1.62 , 0.1401061 , 0.0087058 , 
0 , 0.03125 , 15 , 1 , OFF , Array , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 609 , MultiplierP_unq1 , MultiplierP , 919 , 32 , 30 , 590 , 0 , 609 , 0 , 637 , 0 , 0 , 0.69 , 0 , 0.89 , 0.9 , 951 , svt , 0.000937 , 0.69 , 0.3221988 , 0.0431375 , 0.000890643614 , 0.63 , 0.2811924 , 0.049698 , 0.000937 , 0.69 , 0.3221988 , 0.0431375 , 0.000961 , 0.70 , 0.3488273 , 0.0444399 , 
0 , 0.03125 , 15 , 1 , OFF , Array , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 551 , MultiplierP_unq1 , MultiplierP , 358 , 31 , 30 , 557 , 0 , 551 , 0 , 556 , 0 , 0 , 0.72 , 0 , 0.944936244685184 , 0.9 , 389 , svt , 0.000783 , 0.72 , 0.2754227 , 0.0322738 , 0.00085748041 , 0.63 , 0.2713227 , 0.0483078 , 0.000783 , 0.72 , 0.2754227 , 0.0322738 , 0.000791 , 0.73 , 0.2944363 , 0.0340053 , 
0 , 0.03125 , 15 , 1 , OFF , Array , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 547 , MultiplierP_unq1 , MultiplierP , 347 , 34 , 30 , 561 , 0 , 547 , 0 , 545 , 0 , 0 , 0.78 , 0 , 1.00326349047162 , 0.9 , 381 , svt , 0.000722 , 0.78 , 0.2486569 , 0.0267496 , 0.000836841611 , 0.62 , 0.2591947 , 0.0448425 , 0.000722 , 0.78 , 0.2486569 , 0.0267496 , 0.000738 , 0.77 , 0.2716076 , 0.0294013 , 
0 , 0.03125 , 15 , 1 , OFF , Array , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 317 , MultiplierP_unq1 , MultiplierP , 294 , 33 , 30 , 317 , 0 , 317 , 0 , 317 , 0 , 0 , 1.24 , 0 , 20 , 0.9 , 327 , svt , 0.000539 , 1.24 , 0.2163468 , 0.0191385 , 0.000511383597 , 1.05 , 0.1831971 , 0.0214735 , 0.000539 , 1.24 , 0.2163468 , 0.0191385 , 0.000539 , 1.30 , 0.2235697 , 0.0191619 , 
0 , 0.03125 , 15 , 1 , OFF , Array , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 317 , MultiplierP_unq1 , MultiplierP , 294 , 33 , 30 , 317 , 0 , 317 , 0 , 317 , 0 , 0 , 1.62 , 1 , 20 , 0.9 , 327 , svt , 0.000539 , 1.62 , 0.1753833 , 0.0142384 , 0.000511383597 , 1.38 , 0.148595 , 0.0159557 , 0.000539 , 1.62 , 0.1753833 , 0.0142384 , 0.000539 , 1.71 , 0.1811866 , 0.0142557 , 
0 , 0.03125 , 15 , 1 , OFF , Array , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 317 , MultiplierP_unq1 , MultiplierP , 294 , 33 , 30 , 317 , 0 , 317 , 0 , 317 , 0 , 0 , 2.32 , 0 , 20 , 0.9 , 327 , svt , 0.000539 , 2.32 , 0.1393781 , 0.0104375 , 0.000511383597 , 1.98 , 0.118252 , 0.0116807 , 0.000539 , 2.32 , 0.1393781 , 0.0104375 , 0.000539 , 2.45 , 0.1439404 , 0.0104502 , 
1 , 0.09375 , 15 , 1 , OFF , OS1 , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 299 , MultiplierP_unq1 , MultiplierP , 332 , 32 , 30 , 299 , 0 , 299 , 0 , 299 , 0 , 0 , 0.88 , 0 , 1.23587222305143 , 0.9 , 364 , svt , 0.000535 , 0.88 , 0.2021351 , 0.0204838 , 0.000505209595 , 0.73 , 0.164901 , 0.0226987 , 0.000535 , 0.88 , 0.2021351 , 0.0204838 , 0.000535 , 0.94 , 0.2064768 , 0.0205006 , 
1 , 0.09375 , 15 , 1 , OFF , OS1 , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 299 , MultiplierP_unq1 , MultiplierP , 402 , 31 , 30 , 299 , 0 , 299 , 0 , 299 , 0 , 0 , 0.88 , 0 , 1.25365763799235 , 0.9 , 433 , svt , 0.000535 , 0.88 , 0.2024345 , 0.020486 , 0.000505209595 , 0.73 , 0.164901 , 0.0226987 , 0.000535 , 0.88 , 0.2024345 , 0.020486 , 0.000535 , 0.96 , 0.2066462 , 0.0204831 , 
1 , 0.09375 , 15 , 1 , OFF , OS1 , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 299 , MultiplierP_unq1 , MultiplierP , 274 , 33 , 30 , 299 , 0 , 299 , 0 , 299 , 0 , 0 , 0.88 , 0 , 1.24770090788457 , 0.9 , 307 , svt , 0.000535 , 0.88 , 0.202517 , 0.0204838 , 0.000505209595 , 0.73 , 0.164901 , 0.0226987 , 0.000535 , 0.88 , 0.202517 , 0.0204838 , 0.000535 , 0.96 , 0.2068301 , 0.0204862 , 
1 , 0.09375 , 15 , 1 , OFF , OS1 , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 299 , MultiplierP_unq1 , MultiplierP , 283 , 32 , 30 , 299 , 0 , 299 , 0 , 299 , 0 , 0 , 0.90 , 0 , 1.27777030349315 , 0.9 , 315 , svt , 0.000535 , 0.90 , 0.2018406 , 0.0204623 , 0.000505209595 , 0.73 , 0.164901 , 0.0226987 , 0.000535 , 0.90 , 0.2018406 , 0.0204623 , 0.000535 , 0.95 , 0.2068299 , 0.0204831 , 
1 , 0.09375 , 15 , 1 , OFF , OS1 , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 299 , MultiplierP_unq1 , MultiplierP , 281 , 32 , 30 , 299 , 0 , 299 , 0 , 299 , 0 , 0 , 0.90 , 0 , 1.26565654921625 , 0.9 , 313 , svt , 0.000535 , 0.90 , 0.2019794 , 0.0204623 , 0.000505209595 , 0.73 , 0.164901 , 0.0226987 , 0.000535 , 0.90 , 0.2019794 , 0.0204623 , 0.000535 , 0.95 , 0.2071364 , 0.0204831 , 
1 , 0.09375 , 15 , 1 , OFF , OS1 , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 299 , MultiplierP_unq1 , MultiplierP , 294 , 32 , 30 , 299 , 0 , 299 , 0 , 299 , 0 , 0 , 0.90 , 0 , 1.25964280651302 , 0.9 , 326 , svt , 0.000535 , 0.90 , 0.2021071 , 0.0204751 , 0.000505209595 , 0.73 , 0.164901 , 0.0226987 , 0.000535 , 0.90 , 0.2021071 , 0.0204751 , 0.000535 , 0.96 , 0.2072095 , 0.0204831 , 
1 , 0.09375 , 15 , 1 , OFF , OS1 , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 299 , MultiplierP_unq1 , MultiplierP , 278 , 33 , 30 , 299 , 0 , 299 , 0 , 299 , 0 , 0 , 0.90 , 0 , 1.24177248106511 , 0.9 , 311 , svt , 0.000535 , 0.90 , 0.2024442 , 0.0204917 , 0.000505209595 , 0.73 , 0.164901 , 0.0226987 , 0.000535 , 0.90 , 0.2024442 , 0.0204917 , 0.000535 , 0.93 , 0.2083174 , 0.0205039 , 
1 , 0.09375 , 15 , 1 , OFF , OS1 , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 299 , MultiplierP_unq1 , MultiplierP , 341 , 33 , 30 , 299 , 0 , 299 , 0 , 299 , 0 , 0 , 0.91 , 0 , 1.27169900251991 , 0.9 , 374 , svt , 0.000535 , 0.91 , 0.2018089 , 0.0204623 , 0.000505209595 , 0.73 , 0.164901 , 0.0226987 , 0.000535 , 0.91 , 0.2018089 , 0.0204623 , 0.000535 , 0.95 , 0.2066844 , 0.0204862 , 
1 , 0.09375 , 15 , 1 , OFF , OS1 , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 299 , MultiplierP_unq1 , MultiplierP , 344 , 32 , 30 , 299 , 0 , 299 , 0 , 299 , 0 , 0 , 0.91 , 0 , 1.28387058985949 , 0.9 , 376 , svt , 0.000535 , 0.91 , 0.2022246 , 0.0204612 , 0.000505209595 , 0.73 , 0.164901 , 0.0226987 , 0.000535 , 0.91 , 0.2022246 , 0.0204612 , 0.000535 , 0.93 , 0.2070147 , 0.0204864 , 
1 , 0.09375 , 15 , 1 , OFF , OS1 , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 259 , MultiplierP_unq1 , MultiplierP , 450 , 33 , 30 , 259 , 0 , 259 , 0 , 259 , 0 , 0 , 0.95 , 0 , 1000.01 , 0.9 , 483 , svt , 0.000519 , 0.95 , 0.2112301 , 0.0236819 , 0.000491097591 , 0.73 , 0.1758614 , 0.0266738 , 0.000519 , 0.95 , 0.2112301 , 0.0236819 , 0.000519 , 1.05 , 0.2168247 , 0.0236675 , 
1 , 0.09375 , 15 , 1 , OFF , OS1 , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 297 , MultiplierP_unq1 , MultiplierP , 296 , 33 , 30 , 297 , 0 , 297 , 0 , 297 , 0 , 0 , 1.00 , 0 , 20 , 0.9 , 329 , svt , 0.000531 , 1.00 , 0.203677 , 0.0205336 , 0.000504503995 , 0.71 , 0.1652855 , 0.0228923 , 0.000531 , 1.00 , 0.203677 , 0.0205336 , 0.000531 , 1.04 , 0.207557 , 0.0205336 , 
1 , 0.09375 , 15 , 1 , OFF , OS1 , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 259 , MultiplierP_unq1 , MultiplierP , 450 , 33 , 30 , 259 , 0 , 259 , 0 , 259 , 0 , 0 , 1.23 , 1 , 1000.01 , 0.9 , 483 , svt , 0.000519 , 1.23 , 0.1712538 , 0.0176111 , 0.000491097591 , 0.94 , 0.1427378 , 0.0198115 , 0.000519 , 1.23 , 0.1712538 , 0.0176111 , 0.000519 , 1.36 , 0.1757412 , 0.0176006 , 
1 , 0.09375 , 15 , 1 , OFF , OS1 , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 259 , MultiplierP_unq1 , MultiplierP , 450 , 33 , 30 , 259 , 0 , 259 , 0 , 259 , 0 , 0 , 1.74 , 0 , 1000.01 , 0.9 , 483 , svt , 0.000519 , 1.74 , 0.136156 , 0.0129012 , 0.000491097591 , 1.34 , 0.1137157 , 0.0144941 , 0.000519 , 1.74 , 0.136156 , 0.0129012 , 0.000519 , 1.91 , 0.1396769 , 0.0128936 , 
2 , 0.15625 , 15 , 1 , OFF , Wallace , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 588 , MultiplierP_unq1 , MultiplierP , 865 , 34 , 30 , 584 , 0 , 588 , 0 , 660 , 0 , 0 , 0.43 , 0 , 0.55 , 0.9 , 899 , svt , 0.000989 , 0.43 , 0.3345021 , 0.0477676 , 0.000961556416 , 0.37 , 0.2697259 , 0.0541072 , 0.000989 , 0.43 , 0.3345021 , 0.0477676 , 0.000994 , 0.43 , 0.3477855 , 0.046965 , 
2 , 0.15625 , 15 , 1 , OFF , Wallace , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 531 , MultiplierP_unq1 , MultiplierP , 359 , 33 , 30 , 537 , 0 , 531 , 0 , 555 , 0 , 0 , 0.45 , 0 , 0.586739532466265 , 0.9 , 392 , svt , 0.000791 , 0.45 , 0.2674142 , 0.035177 , 0.000843192013 , 0.37 , 0.2472912 , 0.047934 , 0.000791 , 0.45 , 0.2674142 , 0.035177 , 0.000778 , 0.46 , 0.2809719 , 0.0332683 , 
2 , 0.15625 , 15 , 1 , OFF , Wallace , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 449 , MultiplierP_unq1 , MultiplierP , 324 , 33 , 30 , 453 , 0 , 449 , 0 , 499 , 0 , 0 , 0.52 , 0 , 0.62593323447042 , 0.9 , 357 , svt , 0.000701 , 0.52 , 0.2307598 , 0.0292489 , 0.000720594011 , 0.38 , 0.2115855 , 0.0382827 , 0.000701 , 0.52 , 0.2307598 , 0.0292489 , 0.00073 , 0.49 , 0.2659558 , 0.0313178 , 
2 , 0.15625 , 15 , 1 , OFF , Wallace , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 412 , MultiplierP_unq1 , MultiplierP , 342 , 32 , 30 , 412 , 0 , 412 , 0 , 422 , 0 , 0 , 0.54 , 0 , 0.667745042451401 , 0.9 , 374 , svt , 0.000649 , 0.54 , 0.221757 , 0.0249049 , 0.000660970809 , 0.41 , 0.2010162 , 0.0341486 , 0.000649 , 0.54 , 0.221757 , 0.0249049 , 0.000645 , 0.52 , 0.2390977 , 0.0258618 , 
2 , 0.15625 , 15 , 1 , OFF , Wallace , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 357 , MultiplierP_unq1 , MultiplierP , 308 , 33 , 30 , 357 , 0 , 357 , 0 , 374 , 0 , 0 , 0.55 , 0 , 0.712349843662911 , 0.9 , 341 , svt , 0.0006 , 0.55 , 0.2184022 , 0.0252332 , 0.000597290403 , 0.44 , 0.1946285 , 0.0315221 , 0.0006 , 0.55 , 0.2184022 , 0.0252332 , 0.000604 , 0.56 , 0.237206 , 0.0249013 , 
2 , 0.15625 , 15 , 1 , OFF , Wallace , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 330 , MultiplierP_unq1 , MultiplierP , 296 , 33 , 30 , 329 , 0 , 330 , 0 , 336 , 0 , 0 , 0.58 , 0 , 0.759934207678533 , 0.9 , 329 , svt , 0.000584 , 0.58 , 0.2137984 , 0.0250262 , 0.000537667199 , 0.47 , 0.1833666 , 0.0270677 , 0.000584 , 0.58 , 0.2137984 , 0.0250262 , 0.000572 , 0.59 , 0.2287814 , 0.0239985 , 
2 , 0.15625 , 15 , 1 , OFF , Wallace , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 318 , MultiplierP_unq1 , MultiplierP , 294 , 34 , 30 , 318 , 0 , 318 , 0 , 316 , 0 , 0 , 0.80 , 0 , 20 , 0.9 , 328 , svt , 0.000543 , 0.80 , 0.2042501 , 0.0203165 , 0.000515087996 , 0.58 , 0.1675247 , 0.0227145 , 0.000543 , 0.80 , 0.2042501 , 0.0203165 , 0.000543 , 0.84 , 0.2083725 , 0.0203502 , 
2 , 0.15625 , 15 , 1 , OFF , Wallace , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 280 , MultiplierP_unq1 , MultiplierP , 305 , 32 , 30 , 280 , 0 , 280 , 0 , 287 , 0 , 0 , 0.82 , 1 , 0.864851048358072 , 0.9 , 337 , svt , 0.000539 , 0.82 , 0.1693771 , 0.0184705 , 0.000511030792 , 0.69 , 0.1446822 , 0.0204808 , 0.000539 , 0.82 , 0.1693771 , 0.0184705 , 0.000539 , 0.85 , 0.1755383 , 0.0183515 , 
3 , 0.21875 , 15 , 1 , OFF , ZM , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 309 , MultiplierP_unq1 , MultiplierP , 314 , 30 , 30 , 309 , 0 , 309 , 0 , 309 , 0 , 0 , 0.79 , 0 , 1.07891305940595 , 0.9 , 344 , svt , 0.000535 , 0.79 , 0.1964246 , 0.0196646 , 0.000508737596 , 0.64 , 0.1610481 , 0.0219602 , 0.000535 , 0.79 , 0.1964246 , 0.0196646 , 0.000535 , 0.82 , 0.2025645 , 0.0197951 , 
3 , 0.21875 , 15 , 1 , OFF , ZM , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 309 , MultiplierP_unq1 , MultiplierP , 315 , 35 , 30 , 309 , 0 , 309 , 0 , 309 , 0 , 0 , 0.80 , 0 , 1.08489630840924 , 0.9 , 350 , svt , 0.000535 , 0.80 , 0.1969118 , 0.0197089 , 0.000508737596 , 0.64 , 0.1610481 , 0.0219602 , 0.000535 , 0.80 , 0.1969118 , 0.0197089 , 0.000535 , 0.80 , 0.2026361 , 0.0197945 , 
3 , 0.21875 , 15 , 1 , OFF , ZM , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 309 , MultiplierP_unq1 , MultiplierP , 316 , 30 , 30 , 309 , 0 , 309 , 0 , 309 , 0 , 0 , 0.80 , 0 , 1.0969625330197 , 0.9 , 346 , svt , 0.000535 , 0.80 , 0.1969751 , 0.0197095 , 0.000508737596 , 0.64 , 0.1610481 , 0.0219602 , 0.000535 , 0.80 , 0.1969751 , 0.0197095 , 0.000535 , 0.83 , 0.2024543 , 0.019795 , 
3 , 0.21875 , 15 , 1 , OFF , ZM , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 309 , MultiplierP_unq1 , MultiplierP , 315 , 34 , 30 , 309 , 0 , 309 , 0 , 309 , 0 , 0 , 0.80 , 0 , 1.08790036425859 , 0.9 , 349 , svt , 0.000535 , 0.80 , 0.1969951 , 0.0196807 , 0.000508737596 , 0.64 , 0.1610481 , 0.0219602 , 0.000535 , 0.80 , 0.1969951 , 0.0196807 , 0.000535 , 0.79 , 0.2025941 , 0.0198182 , 
3 , 0.21875 , 15 , 1 , OFF , ZM , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 309 , MultiplierP_unq1 , MultiplierP , 306 , 34 , 30 , 309 , 0 , 309 , 0 , 309 , 0 , 0 , 0.80 , 0 , 1.07296280827383 , 0.9 , 340 , svt , 0.000535 , 0.80 , 0.1971839 , 0.0196983 , 0.000508737596 , 0.64 , 0.1610481 , 0.0219602 , 0.000535 , 0.80 , 0.1971839 , 0.0196983 , 0.000535 , 0.81 , 0.2020379 , 0.0198117 , 
3 , 0.21875 , 15 , 1 , OFF , ZM , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 309 , MultiplierP_unq1 , MultiplierP , 314 , 32 , 30 , 309 , 0 , 309 , 0 , 309 , 0 , 0 , 0.80 , 0 , 1.07593382050362 , 0.9 , 346 , svt , 0.000535 , 0.80 , 0.1973264 , 0.0196811 , 0.000508737596 , 0.64 , 0.1610481 , 0.0219602 , 0.000535 , 0.80 , 0.1973264 , 0.0196811 , 0.000535 , 0.82 , 0.2040948 , 0.0198192 , 
3 , 0.21875 , 15 , 1 , OFF , ZM , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 309 , MultiplierP_unq1 , MultiplierP , 311 , 33 , 30 , 309 , 0 , 309 , 0 , 309 , 0 , 0 , 0.81 , 0 , 1.0909127382776 , 0.9 , 344 , svt , 0.000535 , 0.81 , 0.1965423 , 0.0196346 , 0.000508737596 , 0.64 , 0.1610481 , 0.0219602 , 0.000535 , 0.81 , 0.1965423 , 0.0196346 , 0.000535 , 0.83 , 0.2025731 , 0.0197871 , 
3 , 0.21875 , 15 , 1 , OFF , ZM , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 309 , MultiplierP_unq1 , MultiplierP , 309 , 34 , 30 , 309 , 0 , 309 , 0 , 309 , 0 , 0 , 0.81 , 0 , 1.0819005477603 , 0.9 , 343 , svt , 0.000535 , 0.81 , 0.1972709 , 0.019679 , 0.000508737596 , 0.64 , 0.1610481 , 0.0219602 , 0.000535 , 0.81 , 0.1972709 , 0.019679 , 0.000535 , 0.83 , 0.2033339 , 0.0199226 , 
3 , 0.21875 , 15 , 1 , OFF , ZM , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 309 , MultiplierP_unq1 , MultiplierP , 291 , 33 , 30 , 309 , 0 , 309 , 0 , 309 , 0 , 0 , 0.82 , 0 , 1.09393345349909 , 0.9 , 324 , svt , 0.000535 , 0.82 , 0.1969898 , 0.0197239 , 0.000508737596 , 0.64 , 0.1610481 , 0.0219602 , 0.000535 , 0.82 , 0.1969898 , 0.0197239 , 0.000535 , 0.83 , 0.2039797 , 0.0198223 , 
3 , 0.21875 , 15 , 1 , OFF , ZM , 11 , 1 , 1 , 1 , 0 , 1 , 1 , 1 , 1 , 309 , MultiplierP_unq1 , MultiplierP , 831 , 32 , 30 , 309 , 0 , 309 , 0 , 309 , 0 , 0 , 0.82 , 0 , 1.1 , 0.9 , 863 , svt , 0.000535 , 0.82 , 0.1977373 , 0.0197015 , 0.000508737596 , 0.64 , 0.1610481 , 0.0219602 , 0.000535 , 0.82 , 0.1977373 , 0.0197015 , 0.000535 , 0.83 , 0.2039486 , 0.0198126 , 
